annex_code,scientific_name_original,scientific_name_corrected,page_number,corrected
bern_2,Bombina bombina,Bombina bombina,16,""
bern_2,Bombina variegata,Bombina variegata,16,""
bern_2,Discoglossus galganoi,Discoglossus galganoi,16,""
bern_2,Discoglossus jeanneae,Discoglossus jeanneae,16,""
bern_2,Discoglossus montalentii,Discoglossus montalentii,16,""
bern_2,Discoglossus pictus,Discoglossus pictus,16,""
bern_2,Discoglossus sardus,Discoglossus sardus,16,""
bern_2,Pelobates cultripes,Pelobates cultripes,17,""
bern_2,Pelobates fuscus,Pelobates fuscus,17,""
bern_2,Pelobates syriacus,Pelobates syriacus,17,""
bern_2,Pelodytes caucasicus,Pelodytes caucasicus,17,""
bern_2,Bufo calamita,Bufo calamita,17,""
bern_2,Bufo viridis,Bufo viridis,17,""
bern_2,Hyla arborea,Hyla arborea,17,""
bern_2,Hyla meridionalis,Hyla meridionalis,17,""
bern_2,Hyla sarda,Hyla sarda,17,""
bern_2,Rana arvalis,Rana arvalis,17,""
bern_2,Rana dalmatina,Rana dalmatina,17,""
bern_2,Rana holtzi,Rana holtzi,17,""
bern_2,Rana iberica,Rana iberica,17,""
bern_2,Rana italica,Rana italica,17,""
bern_2,Rana latastei,Rana latastei,17,""
bern_2,Lethenteron zanandrai,Lethenteron zanandreai,17,""
bern_2,Cetorhinus maximus,Cetorhinus maximus,17,""
bern_2,Carcharodon carcharias,Carcharodon carcharias,17,""
bern_2,Mobula mobular,Mobula mobular,17,""
bern_2,Acipenser naccarii,Acipenser naccarii,18,""
bern_2,Acipenser sturio,Acipenser sturio,18,""
bern_2,Huso huso,Huso huso,18,""
bern_2,Umbra krameri,Umbra krameri,18,""
bern_2,Aphanius fasciatus,Aphanius fasciatus,18,""
bern_2,Aphanius iberus,Aphanius iberus,18,""
bern_2,Valencia hispanica,Valencia hispanica,18,""
bern_2,Valencia leutourneuxi,Valencia lutourneuxi,18,"error, corrected"
bern_2,Hippocampus hippocampus,Hippocampus hippocampus,18,""
bern_2,Hippocampus ramulosus,Hippocampus ramulosus,18,""
bern_2,Romanichthys valsanicola,Romanichthys valsanicola,18,""
bern_2,Zingel asper,Zingel asper,18,""
bern_2,Pomatoschistus canestrinii,Pomatoschistus canestrinii,18,""
bern_2,Pomatoschistus tortonesei,Pomatoschistus tortonesei,18,""
bern_2,Apteromantis aptera,Apteromantis aptera,18,""
bern_2,Palingenia longicauda,Palingenia longicauda,19,""
bern_2,Aeshna viridis,Aeshna viridis,19,""
bern_2,Brachythemis fuscopalliata,Brachythemis fuscopalliata,19,""
bern_2,Calopteryx syriaca,Calopteryx syriaca,19,""
bern_2,Coenagrion freyi,Coenagrion freyi,19,""
bern_2,Coenagrion mercuriale,Coenagrion mercuriale,19,""
bern_2,Cordulegaster trinacriae,Cordulegaster trinacriae,19,""
bern_2,Gomphus graslinii,Gomphus graslinii,19,""
bern_2,Leucorrhinia albifrons,Leucorrhinia albifrons,19,""
bern_2,Leucorrhinia caudalis,Leucorrhinia caudalis,19,""
bern_2,Leucorrhinia pectoralis,Leucorrhinia pectoralis,19,""
bern_2,Lindenia tetraphylla,Lindenia tetraphylla,19,""
bern_2,Macromia splendens,Macromia splendens,19,""
bern_2,Ophiogomphus cecilia,Ophiogomphus cecilia,19,""
bern_2,Oxygastra curtisii,Oxygastra curtisii,19,""
bern_2,Stylurus (= Gomphus) flavipes,Stylurus flavipes,19,removed (= Gomphus)
bern_2,Sympecma braueri,Sympecma braueri,19,""
bern_2,Orthoptera,Orthoptera,19,""
bern_2,Baetica ustulata,Baetica ustulata,19,""
bern_2,Saga pedo,Saga pedo,19,""
bern_2,Coleoptera,Coleoptera,19,""
bern_2,Buprestis splendens,Buprestis splendens,19,""
bern_2,Carabus bessarabicus,Carabus bessarabicus,19,""
bern_2,Carabus hungaricus,Carabus hungaricus,19,""
bern_2,Carabus olympiae,Carabus olympiae,19,""
bern_2,Cerambyx cerdo,Cerambyx cerdo,19,""
bern_2,Cucujus cinnaberinus,Cucujus cinnaberinus,19,""
bern_2,Dytiscus latissimus,Dytiscus latissimus,19,""
bern_2,Graphoderus bilineatus,Graphoderus bilineatus,19,""
bern_2,Osmoderma eremita,Osmoderma eremita,19,""
bern_2,Rosalia alpina,Rosalia alpina,19,""
bern_2,Lepidoptera,Lepidoptera,19,""
bern_2,Apatura metis,Apatura metis,19,""
bern_2,Coenonympha hero,Coenonympha hero,20,""
bern_2,Coenonympha oedippus,Coenonympha oedippus,20,""
bern_2,Erebia calcaria,Erebia calcaria,20,""
bern_2,Erebia christi,Erebia christi,20,""
bern_2,Erebia sudetica,Erebia sudetica,20,""
bern_2,Eriogaster catax,Eriogaster catax,20,""
bern_2,Euphydryas (Eurodryas) aurinia,Euphydryas (Eurodryas) aurinia,20,""
bern_2,Fabriciana elisa,Fabriciana elisa,20,""
bern_2,Hyles hippophaes,Hyles hippophaes,20,""
bern_2,Hypodryas maturna,Hypodryas maturna,20,""
bern_2,Lopinga achine,Lopinga achine,20,""
bern_2,Lycaena dispar,Lycaena dispar,20,""
bern_2,Maculinea arion,Maculinea arion,20,""
bern_2,Maculinea nausithous,Maculinea nausithous,20,""
bern_2,Maculinea teleius,Maculinea teleius,20,""
bern_2,Melanargia arge,Melanargia arge,20,""
bern_2,Papilio alexanor,Papilio alexanor,20,""
bern_2,Papilio hospiton,Papilio hospiton,20,""
bern_2,Parnassius apollo,Parnassius apollo,20,""
bern_2,Parnassius mnemosyne,Parnassius mnemosyne,20,""
bern_2,Plebicula golgus,Plebicula golgus,20,""
bern_2,Polyommatus galloi,Polyommatus galloi,20,""
bern_2,Polyommatus humedasae,Polyommatus humedasae,20,""
bern_2,Proserpinus prosperpina,Proserpinus proserpina,20,"error, corrected"
bern_2,Zerynthia polyxena,Zerynthia polyxena,20,""
bern_2,Macrothele calpeiana,Macrothele calpeiana,20,""
bern_2,Ocypode cursor,Ocypode cursor,20,""
bern_2,Pachyplasma giganteum,Pachyplasma giganteum,20,""
bern_2,Gibbula nivosa,Gibbula nivosa,20,""
bern_2,Patella ferruginea,Patella ferruginea,20,""
bern_2,Patella nigra,Patella nigra,20,""
bern_2,Charonia rubicunda,Charonia rubicunda,20,removed  (= C. lampas = C. nodiferum)
bern_2,Charonia tritonis,Charonia tritonis,21,removed  (= C. seguenziae)
bern_2,Dendropoma petrÃ¦um,Dendropoma petraeum,21,altered Ã¦ to ae
bern_2,Erosaria spurca,Erosaria spurca,21,""
bern_2,Luria lurida (= CyprÃ¦a lurida),Luria lurida,21,removed (= Gomphus)
bern_2,Mitra zonata,Mitra zonata,21,""
bern_2,Ranella olearia,Ranella olearia,21,""
bern_2,Schilderia achatidea,Schilderia achatidea,21,""
bern_2,Tonna galea,Tonna galea,21,""
bern_2,Zonaria pyrum,Zonaria pyrum,21,""
bern_2,Stylommatophora,Stylommatophora,21,""
bern_2,Caseolus calculus,Caseolus calculus,21,""
bern_2,Caseolus commixta,Caseolus commixta,21,""
bern_2,Caseolus sphaerula,Caseolus sphaerula,21,""
bern_2,Discus defloratus 6,Discus defloratus,21,since 8 March 2018
bern_2,Discus guerinianus,Discus guerinianus,21,""
bern_2,Discula leacockiana,Discula leacockiana,21,""
bern_2,Discula tabellata,Discula tabellata,21,""
bern_2,Discula testudinalis,Discula testudinalis,21,""
bern_2,Discula turricula,Discula turricula,21,""
bern_2,Elona quimperiana,Elona quimperiana,21,""
bern_2,Geomalacus maculosus,Geomalacus maculosus,21,""
bern_2,Geomitra moniziana,Geomitra moniziana,21,""
bern_2,Helix subplicata,Helix subplicata,21,""
bern_2,Leiostyla abbreviata,Leiostyla abbreviata,21,""
bern_2,Leiostyla cassida,Leiostyla cassida,21,""
bern_2,Leiostyla corneocostata,Leiostyla corneocostata,21,""
bern_2,Leiostyla gibba,Leiostyla gibba,21,""
bern_2,Leiostyla lamellosa,Leiostyla lamellosa,21,""
bern_2,Margaritifera auricularia,Margaritifera auricularia,21,""
bern_2,Lithophaga lithophaga,Lithophaga lithophaga,21,""
bern_2,Pinna pernula,Pinna pernula,21,""
bern_2,Pholas dactylus,Pholas dactylus,21,""
bern_2,Asterina pancerii,Asterina pancerii,22,""
bern_2,Ophidiaster ophidianus,Ophidiaster ophidianus,22,""
bern_2,Centrostephanus longispinus,Centrostephanus longispinus,22,""
bern_2,Errina aspera,Errina aspera,22,""
bern_2,Astroides calycularis,Astroides calycularis,22,""
bern_2,Gerardia savaglia,Gerardia savaglia,22,""
bern_2,Aplysina cavernicola,Aplysina cavernicola,22,""
bern_2,Asbestopluma hypogea,Asbestopluma hypogea,22,""
bern_2,Axinelle polyploÃ¯des,Axinella polypoides,22,"error, corrected"
bern_2,Petrobiona massiliana,Petrobiona massiliana,22,""
bern_3,Erinaceus europaeus,Erinaceus europaeus,2,""
bern_3,all species of Soricidae,all species of Soricidae,2,""
bern_3,Pipistrellus pipistrellus,Pipistrellus pipistrellus,2,""
bern_3,Lepus capensis (europaeus),Lepus capensis (europaeus),2,""
bern_3,Lepus timidus,Lepus timidus,2,""
bern_3,Mamota mamota,Mamota mamota,2,""
bern_3,Sciurus vulgaris,Sciurus vulgaris,2,""
bern_3,Castor fiber,Castor fiber,2,""
bern_3,Microtus nivalis (lebrunii),Microtus nivalis,2,removed  (lebrunii)
bern_3,Microtus ratticeps (oeconomus),Microtus ratticeps,2,removed (oeconomus)
bern_3,all species of Gliridae,all species of Gliridae,2,""
bern_3,All species of Cetacea not mentioned in Appendix II,All species of Cetacea not mentioned in Appendix II,3,""
bern_3,Martes foina,Martes foina,3,""
bern_3,Martes martes,Martes martes,3,""
bern_3,Meles meles,Meles meles,3,""
bern_3,Mustela erminea,Mustela erminea,3,""
bern_3,Mustela nivalis,Mustela nivalis,3,""
bern_3,Putorius (Mustela) putorius,Putorius (Mustela) putorius,3,""
bern_3,all species of Viverridae,all species of Viverridae,3,""
bern_3,Lynx lynx,Lynx lynx,3,""
bern_3,Cystophora cristata,Cystophora cristata,3,""
bern_3,Erignathus barbatus,Erignathus barbatus,3,""
bern_3,Pagophilus groenlandicus (Phoca groenlandica),Pagophilus groenlandicus (Phoca groenlandica),3,""
bern_3,Phoca vitulina,Phoca vitulina,3,""
bern_3,Phoca hispida (Pusa hispida),Phoca hispida (Pusa hispida),3,""
bern_3,Halichoerus grypus,Halichoerus grypus,3,""
bern_3,Sus scrofa meridionalis,Sus scrofa meridionalis,3,""
bern_3,all species of Cervidae,all species of Cervidae,3,""
bern_3,Bison bonasus,Bison bonasus,3,""
bern_3,Capra ibex,Capra ibex,3,""
bern_3,Capra pyrenaica,Capra pyrenaica,3,""
bern_3,"Ovis aries (musimon, ammon)",Ovis aries,3,"removed  (musimon, ammon)"
bern_3,Rupicapra rupicapra,Rupicapra rupicapra,3,""
bern_3,"All species of Birds not included in Appendix II with the exception of Columba palumbus, Corvus corone (corone and/et cornix), Corvus frugilegus, Corvus monedula, Garrulus glandarius, Larus argentatus, Larus fuscus, Larus marinus, Passer domesticus, Sturnus vulgaris, Pica pica","All species of Birds not included in Appendix II with the exception of Columba palumbus, Corvus corone (corone and/et cornix), Corvus frugilegus, Corvus monedula, Garrulus glandarius, Larus argentatus, Larus fuscus, Larus marinus, Passer domesticus, Sturnus vulgaris, Pica pica",4,""
bern_3,All species of reptiles not included in Appendix II,All species of reptiles not included in Appendix II,4,""
bern_3,All species of Amphibians not included in Appendix II,All species of Amphibians not included in Appendix II,4,""
bern_3,Isurus oxyrinchus (Med.),Isurus oxyrinchus,4,removed (Med.)
bern_3,Lamna nasus (Med.),Lamna nasus,4,removed (Med.)
bern_3,Prionace glauca (Med.),Prionace glauca,4,removed (Med.)
bern_3,Squatina squatina (Med.),Squatina squatina,4,removed (Med.)
bern_3,Raja alba (Med.),Raja alba,4,removed (Med.)
bern_3,Eudontomyzon hellenicum,Eudontomyzon hellenicum,5,""
bern_3,Eudontomyzon mariae,Eudontomyzon mariae,5,""
bern_3,Eudontomyzon vladykovi,Eudontomyzon vladykovi,5,""
bern_3,Lampetra fluviatilis,Lampetra fluviatilis,5,""
bern_3,Lampetra planeri,Lampetra planeri,5,""
bern_3,Lampetra zanandreai,Lampetra zanandreai,5,""
bern_3,Petromyzon marinus,Petromyzon marinus,5,""
bern_3,Acipenser ruthenus,Acipenser ruthenus,5,""
bern_3,Acipenser stellatus,Acipenser stellatus,5,""
bern_3,Huso huso,Huso huso,5,""
bern_3,Alosa alosa,Alosa alosa,5,""
bern_3,Alosa fallox,Alosa fallax,5,""
bern_3,Alosa pontica,Alosa pontica,5,""
bern_3,all species of Coregonus,all species of Coregonus,5,""
bern_3,Thymallus thymallus,Thymallus thymallus,5,""
bern_3,Hucho hucho,Hucho hucho,5,""
bern_3,Salmo salar,Salmo salar,5,""
bern_3,Abramis ballerus,Abramis ballerus,6,""
bern_3,Abramis sapa,Abramis sapa,6,""
bern_3,Abramis vimba,Abramis vimba,6,""
bern_3,Alburnoides bipunctatus,Alburnoides bipunctatus,6,""
bern_3,Alburnus albidus,Alburnus albidus,6,""
bern_3,Aspius aspius,Aspius aspius,6,""
bern_3,Barbus bocagei,Barbus bocagei,6,""
bern_3,Barbus comiza,Barbus comiza,6,""
bern_3,Barbus meridionalis,Barbus meridionalis,6,""
bern_3,Barbus microcephalus,Barbus microcephalus,6,""
bern_3,Barbus peloponesis,Barbus peloponnesius,6,""
bern_3,Barbus plebejus,Barbus plebejus,6,""
bern_3,Barbus sclateri,Barbus sclateri,6,""
bern_3,Barbus steindachneri,Barbus steindachneri,6,""
bern_3,Chalcalburnus chalcoides,Chalcalburnus chalcoides,6,""
bern_3,Chondrostoma genei,Chondrostoma genei,6,""
bern_3,Chondrostoma kneri,Chondrostoma kneri,6,""
bern_3,Chondrostoma lemingi,Chondrostoma lemingi,6,""
bern_3,Chondrostoma lusitanicum,Chondrostoma lusitanicum,6,""
bern_3,Chondrostoma nasus,Chondrostoma nasus,6,""
bern_3,Chondrostoma phoxinus,Chondrostoma phoxinus,6,""
bern_3,Chondrostoma polylepis,Chondrostoma polylepis,6,""
bern_3,Chondrostoma soetta,Chondrostoma soetta,6,""
bern_3,Chondrostoma toxostoma,Chondrostoma toxostoma,6,""
bern_3,Chondrostoma willkommi,Chondrostoma willkommi,6,""
bern_3,Gobio albipinnatus,Gobio albipinnatus,6,""
bern_3,Gobio kessleri,Gobio kessleri,6,""
bern_3,Gobio uranoscopus,Gobio uranoscopus,6,""
bern_3,Leucaspius delineatus,Leucaspius delineatus,6,""
bern_3,Leucaspius stymphalicus,Leucaspius stymphalicus,6,""
bern_3,Leuciscus illyricus,Leuciscus illyricus,6,""
bern_3,Leuciscus lucumotis,Leuciscus lucumonis,6,""
bern_3,Leuciscus microlepis,Leuciscus microlepis,6,""
bern_3,Leuciscus polylepis,Leuciscus polylepis,6,""
bern_3,Leuciscus pyrenaicus,Leuciscus pyrenaicus,6,""
bern_3,Leuciscus soufia,Leuciscus soufia,6,""
bern_3,Leuciscus svallize,Leuciscus svallize,6,""
bern_3,Leuciscus turskyi,Leuciscus turskyi,6,""
bern_3,Leuciscus ukliva,Leuciscus ukliva,6,""
bern_3,Pachychilon pictum,Pachychilon pictum,6,""
bern_3,Pelecus cultratus,Pelecus cultratus,6,""
bern_3,Phoxinellus adspersus,Phoxinellus adspersus,6,""
bern_3,Phoxinellus hispanicus,Phoxinellus hispanicus,6,""
bern_3,Pseudophoxinus marathonicus,Pseudophoxinus marathonicus,6,""
bern_3,Pseudophoxinus stymphalicus,Pseudophoxinus stymphalicus,6,""
bern_3,Rhodeus sericeus,Rhodeus sericeus,6,""
bern_3,Rutilus alburnoides,Rutilus alburnoides,6,""
bern_3,Rutilus arcasii,Rutilus arcasii,6,""
bern_3,Rutilus frisii,Rutilus frisii,6,""
bern_3,Rutilus graecus,Rutilus graecus,6,""
bern_3,Rutilus lemmingii,Rutilus lemmingii,6,""
bern_3,Rutilus macedonicus,Rutilus macedonicus,7,""
bern_3,Rutilus macrolepidotus,Rutilus macrolepidotus,7,""
bern_3,Rutilus pigus,Rutilus pigus,7,""
bern_3,Rutilus racovitzai,Rutilus racovitzai,7,""
bern_3,Rutilus rubilio,Rutilus rubilio,7,""
bern_3,Cobitidae,Cobitidae,7,""
bern_3,Cobitis elongata,Cobitis elongata,7,""
bern_3,Cobitis hassi,Cobitis hassi,7,""
bern_3,Cobitis larvata,Cobitis larvata,7,""
bern_3,Cobitis paludicola,Cobitis paludica,7,""
bern_3,Cobitis taenia,Cobitis taenia,7,""
bern_3,Cobitis trichonica,Cobitis trichonica,7,""
bern_3,Misgurnis fossilis,Misgurnus fossilis,7,""
bern_3,Sabanejewia aurata,Sabanejewia aurata,7,""
bern_3,Sabanejewia calderoni,Sabanejewia calderoni,7,""
bern_3,Siluris aristotelis,Siluris aristotelis,7,""
bern_3,Siluris glanis,Siluris glanis,7,""
bern_3,Aphanius fasciatus,Aphanius fasciatus,7,""
bern_3,Aphanius iberus,Aphanius iberus,7,""
bern_3,Syngnathus abaster,Syngnathus abaster,7,""
bern_3,Syngnathus nigrolineatus,Syngnathus nigrolineatus,7,""
bern_3,Gasterosteidae,Gasterosteidae,7,""
bern_3,Pungitius hellenicus,Pungitius hellenicus,7,""
bern_3,Tuntitius platygaster,Puntitius platygaster,7,""
bern_3,Cottus poecilopus,Cottus poecilopus,7,""
bern_3,Myoxocephalus quadricornis,Myoxocephalus quadricornis,7,""
bern_3,Epinephelus marginatus (Med.),Epinephelus marginatus,8,""
bern_3,SciÃ¦na umbra (Med.),SciÃƒÂ¦na umbra,8,""
bern_3,Umbrina cirrosa (Med.),Umbrina cirrosa,8,""
bern_3,Gymnocephalus baloni,Gymnocephalus baloni,8,""
bern_3,Gymnocephalus schraetzer,Gymnocephalus schraetzer,8,""
bern_3,Stizostedion volgense,Stizostedion volgense,8,""
bern_3,Zingel streber,Zingel streber,8,""
bern_3,Zingel zingel,Zingel zingel,8,""
bern_3,Blennius fluviatilis,Blennius fluviatilis,8,""
bern_3,Gobius fluviatilis,Gobius fluviatilis,8,""
bern_3,Gobius kessleri,Gobius kessleri,8,""
bern_3,Gobius nigricans,Gobius nigricans,8,""
bern_3,Gobius ophiocephalus,Gobius ophiocephalus,8,""
bern_3,Gobius syrman,Gobius syrman,8,""
bern_3,Gobius thressalus,Gobius thressalus,8,""
bern_3,Padogobius martensi,Padogobius martensi,8,""
bern_3,Padogobius panizzai,Padogobius panizzai,8,""
bern_3,Pomatoschistus canestrini,Pomatoschistus canestrini,8,""
bern_3,Pomatoschistus microps,Pomatoschistus microps,8,""
bern_3,Pomatoschistus minutus,Pomatoschistus minutus,8,""
bern_3,Proterorhinus marmoratus,Proterorhinus marmoratus,8,""
bern_3,Lucanus cervus,Lucanus cervus,9,""
bern_3,Graellsia isabellae,Graellsia isabellae,9,""
bern_3,Astacus astacus,Astacus astacus,9,""
bern_3,Austropotamobius pallipes,Austropotamobius pallipes,9,""
bern_3,Austropotamobius torrentium,Austropotamobius torrentium,9,""
bern_3,Homarus gammarus (Med.),Homarus gammarus,9,removed (Med.)
bern_3,Maja squinado (Med.),Maja squinado,9,removed (Med.)
bern_3,Palinurus elephas (Med.),Palinurus elephas,9,removed (Med.)
bern_3,Scyllarides latus (Med.),Scyllarides latus,9,removed (Med.)
bern_3,Scyllarides pigmaeus (Med.),Scyllarides pigmaeus,9,removed (Med.)
bern_3,Scyllarides arctus (Med.),Scyllarides arctus,9,removed (Med.)
bern_3,Helix pomatia,Helix pomatia,9,""
bern_3,Margaritifera margaritifera,Margaritifera margaritifera,9,""
bern_3,Microcondymaea compressa,Microcondylaea compressa,9,""
bern_3,Unio elongatulus,Unio elongatulus,9,""
bern_3,Hirudo medicinalis,Hirudo medicinalis,9,""
bern_3,Paracentrotus lividus (Med.),Paracentrotus lividus,10,removed (Med.)
bern_3,Antipathes sp. plur. (Med.),Antipathes sp. plur.,10,removed (Med.)
bern_3,Corallium rubrun (Med.),Corallium rubrun,10,"error, corrected"
bern_3,Hippospongia communis (Med.),Hippospongia communis,10,removed (Med.)
bern_3,Spongia agaricina (Med.),Spongia agaricina,10,removed (Med.)
bern_3,Spongia officinalis (Med.),Spongia officinalis,10,removed (Med.)
bern_3,Spongia zimocca (Med),Spongia zimocca,10,removed (Med.)
bonn_1,Trichechus manatus,Trichechus manatus,"",""
bonn_1,Trichechus senegalensis,Trichechus senegalensis,"",""
bonn_1,Gorilla beringei,Gorilla beringei,"",""
bonn_1,Gorilla gorilla,Gorilla gorilla,"",""
bonn_1,Pan troglodytes,Pan troglodytes,"",""
bonn_1,Tadarida brasiliensis,Tadarida brasiliensis,"",""
bonn_1,Acinonyx jubatus,Acinonyx jubatus,"",""
bonn_1,Uncia uncia,Uncia uncia,"",""
bonn_1,Ursus arctos isabellinus,Ursus arctos isabellinus,"",""
bonn_1,Monachus monachus,Monachus monachus,"",""
bonn_1,Pusa caspica,Pusa caspica,"",""
bonn_1,Lontra felina,Lontra felina,"",""
bonn_1,Lontra provocax,Lontra provocax,"",""
bonn_1,Equus africanus,Equus africanus,"",""
bonn_1,Equus ferus przewalskii,Equus ferus przewalskii,"",""
bonn_1,Equus grevyi,Equus grevyi,"",""
bonn_1,Camelus bactrianus,Camelus bactrianus,"",""
bonn_1,Vicugna vicugna,Vicugna vicugna,"",""
bonn_1,Hippocamelus bisulcus,Hippocamelus bisulcus,"",""
bonn_1,Cervus elaphus barbarus,Cervus elaphus barbarus,"",""
bonn_1,Cervus elaphus yarkandensis,Cervus elaphus yarkandensis,"",""
bonn_1,Eudorcas rufifrons,Eudorcas rufifrons,"",""
bonn_1,Gazella cuvieri,Gazella cuvieri,"",""
bonn_1,Gazella dorcas,Gazella dorcas,"",""
bonn_1,Gazella leptoceros,Gazella leptoceros,"",""
bonn_1,Nanger dama,Nanger dama,"",""
bonn_1,Bos grunniens,Bos grunniens,"",""
bonn_1,Bos sauveli,Bos sauveli,"",""
bonn_1,Addax nasomaculatus,Addax nasomaculatus,"",""
bonn_1,Oryx dammah,Oryx dammah,"",""
bonn_1,Balaena mysticetus,Balaena mysticetus,"",""
bonn_1,Eubalaena glacialis,Eubalaena glacialis,"",""
bonn_1,Eubalaena japonica,Eubalaena japonica,"",""
bonn_1,Eubalaena australis,Eubalaena australis,"",""
bonn_1,Balaenoptera borealis,Balaenoptera borealis,"",""
bonn_1,Balaenoptera physalus,Balaenoptera physalus,"",""
bonn_1,Balaenoptera musculus,Balaenoptera musculus,"",""
bonn_1,Megaptera novaeangliae,Megaptera novaeangliae,"",""
bonn_1,Delphinus delphis,Delphinus delphis,"",""
bonn_1,Tursiops truncatus ponticus,Tursiops truncatus ponticus,"",""
bonn_1,Orcaella brevirostris,Orcaella brevirostris,"",""
bonn_1,Sousa teuszii,Sousa teuszii,"",""
bonn_1,Physeter macrocephalus,Physeter macrocephalus,"",""
bonn_1,Platanista gangetica gangetica,Platanista gangetica gangetica,"",""
bonn_1,Pontoporia blainvillei,Pontoporia blainvillei,"",""
bonn_1,Ziphius cavirostris,Ziphius cavirostris,"",""
bonn_1,Oxyura leucocephala,Oxyura leucocephala,"",""
bonn_1,Branta ruficollis,Branta ruficollis,"",""
