id,annex_code,scientific_name_original,gbif_scientificName,relation_to_annexspecies
,UN-CON-BON-Annex II,Procapra gutturosa,"Procapra gutturosa (Pallas, 1777)",not in annexspecies
,UN-CON-BON-Annex II,Saiga borealis,"Saiga borealis (Tschersky, 1876)",not in annexspecies
,UN-CON-BON-Annex II,Saiga tatarica,"Saiga tatarica (Linnaeus, 1766)",not in annexspecies
,UN-CON-BON-Annex II,Ammotragus lervia,"Ammotragus lervia (Pallas, 1777)",not in annexspecies
25092,UN-CON-BON-Annex II,Ovis ammon,"Ovis ammon (Linnaeus, 1758)",not in annexspecies
,UN-CON-BON-Annex II,Oryx dammah,"Oryx dammah (Cretzschmar, 1827)",not in annexspecies
,UN-CON-BON-Annex II,Kobus kob leucotis,"Kobus kob leucotis (Lichtenstein & Peters, 1853)",not in annexspecies
,UN-CON-BON-Annex II,Balaenoptera bonaerensis,"Balaenoptera bonaerensis Burmeister, 1867",not in annexspecies
,UN-CON-BON-Annex II,Balaenoptera edeni,"Balaenoptera edeni Anderson, 1879",not in annexspecies
,UN-CON-BON-Annex II,Balaenoptera omurai,"Balaenoptera omurai Wada, Oishi & Yamada, 2003",not in annexspecies
,UN-CON-BON-Annex II,Caperea marginata,"Caperea marginata (Gray, 1846)",not in annexspecies
,UN-CON-BON-Annex II,Sousa chinensis,"Sousa chinensis (Osbeck, 1765)",not in annexspecies
,UN-CON-BON-Annex II,Sousa teuszii,"Sousa teuszii (Kükenthal, 1892)",not in annexspecies
,UN-CON-BON-Annex II,Sotalia fluviatilis,"Sotalia fluviatilis (Gervais & Deville, 1853)",not in annexspecies
,UN-CON-BON-Annex II,Sotalia guianensis,"Sotalia guianensis (P.-J.van Bénéden, 1864)",not in annexspecies
,UN-CON-BON-Annex II,Lagenorhynchus obscurus,"Lagenorhynchus obscurus (Gray, 1828)",not in annexspecies
,UN-CON-BON-Annex II,Lagenorhynchus australis,"Lagenorhynchus australis (Peale, 1848)",not in annexspecies
,UN-CON-BON-Annex II,Tursiops aduncus,"Tursiops aduncus (Ehrenberg, 1833)",not in annexspecies
,UN-CON-BON-Annex II,Stenella attenuata,"Stenella attenuata (Gray, 1846)",not in annexspecies
,UN-CON-BON-Annex II,Stenella longirostris,"Stenella longirostris (Gray, 1828)",not in annexspecies
,UN-CON-BON-Annex II,Stenella clymene,"Stenella clymene (Gray, 1850)",not in annexspecies
,UN-CON-BON-Annex II,Lagenodelphis hosei,"Lagenodelphis hosei Fraser, 1956",not in annexspecies
,UN-CON-BON-Annex II,Orcaella brevirostris,"Orcaella brevirostris (Owen, 1866)",not in annexspecies
,UN-CON-BON-Annex II,Orcaella heinsohni,"Orcaella heinsohni Beasley, Robertson & Arnold, 2005",not in annexspecies
,UN-CON-BON-Annex II,Cephalorhynchus commersonii,"Cephalorhynchus commersonii (Lacépède, 1804)",not in annexspecies
,UN-CON-BON-Annex II,Cephalorhynchus eutropia,"Cephalorhynchus eutropia (Gray, 1846)",not in annexspecies
,UN-CON-BON-Annex II,Cephalorhynchus heavisidii,"Cephalorhynchus heavisidii (Gray, 1828)",not in annexspecies
,UN-CON-BON-Annex II,Phocoena spinipinnis,"Phocoena spinipinnis Burmeister, 1865",not in annexspecies
,UN-CON-BON-Annex II,Phocoena dioptrica,"Phocoena dioptrica Lahille, 1912",not in annexspecies
,UN-CON-BON-Annex II,Neophocaena phocaenoides,"Neophocaena phocaenoides (G.Cuvier, 1829)",not in annexspecies
,UN-CON-BON-Annex II,Neophocaena asiaeorientalis,"Neophocaena asiaeorientalis Pilleri & Gihr, 1972",not in annexspecies
,UN-CON-BON-Annex II,Phocoenoides dalli,"Phocoenoides dalli (True, 1885)",not in annexspecies
,UN-CON-BON-Annex II,Platanista gangetica gangetica,Platanista gangetica gangetica,not in annexspecies
,UN-CON-BON-Annex II,Inia geoffrensis,"Inia geoffrensis (Blainville, 1817)",not in annexspecies
,UN-CON-BON-Annex II,Pontoporia blainvillei,"Pontoporia blainvillei (Gervais & d'Orbigny, 1844)",not in annexspecies
,UN-CON-BON-Annex II,Berardius bairdii,"Berardius bairdii Stejneger, 1883",not in annexspecies
,UN-CON-BON-Annex II,Coturnix coturnix coturnix,Coturnix coturnix coturnix,not in annexspecies
,UN-CON-BON-Annex II,Anseranatidae spp.,Anseranatidae,not in annexspecies
44941,UN-CON-BON-Annex II,Anatidae spp.,Anatidae,not in annexspecies
,UN-CON-BON-Annex II,Podiceps grisegena grisegena,Podiceps grisegena grisegena,not in annexspecies
44982,UN-CON-BON-Annex II,Phoenicopteridae spp.,Phoenicopteridae,not in annexspecies
,UN-CON-BON-Annex II,Streptopelia turtur turtur,Streptopelia turtur turtur,not in annexspecies
,UN-CON-BON-Annex II,Sarothrura boehmi,"Sarothrura boehmi Reichenow, 1900",not in annexspecies
,UN-CON-BON-Annex II,Sarothrura ayresi,"Sarothrura ayresi (Gurney, 1877)",not in annexspecies
,UN-CON-BON-Annex II,Zapornia pusilla intermedia,"Zapornia pusilla intermedia (Hermann, 1804)",not in annexspecies
,UN-CON-BON-Annex II,Amaurornis marginalis,Amaurornis marginalis,not in annexspecies
,UN-CON-BON-Annex II,Fulica atra atra,Fulica atra atra,not in annexspecies
,UN-CON-BON-Annex II,Leucogeranus leucogeranus,"Leucogeranus leucogeranus (Pallas, 1773)",not in annexspecies
,UN-CON-BON-Annex II,Antigone spp.,"Antigone Gray, 1847",not in annexspecies
,UN-CON-BON-Annex II,Bugeranus carunculatus,"Bugeranus carunculatus (Gmelin, 1789)",not in annexspecies
40383,UN-CON-BON-Annex II,Anthropoides spp.,"Anthropoides Vieillot, 1816",not in annexspecies
40384,UN-CON-BON-Annex II,Grus spp.,"Grus Brisson, 1760",not in annexspecies
23766,UN-CON-BON-Annex II,Chlamydotis macqueenii,"Chlamydotis macqueenii (J.E.Gray, 1832)",not in annexspecies
,UN-CON-BON-Annex II,Gavia arctica arctica,Gavia arctica arctica,not in annexspecies
,UN-CON-BON-Annex II,Spheniscus demersus,"Spheniscus demersus Linnaeus, 1758",not in annexspecies
,UN-CON-BON-Annex II,Diomedea sanfordi,"Diomedea sanfordi Murphy, 1917",not in annexspecies
,UN-CON-BON-Annex II,Diomedea epomophora,"Diomedea epomophora Lesson, 1825",not in annexspecies
,UN-CON-BON-Annex II,Diomedea exulans,"Diomedea exulans Linnaeus, 1758",not in annexspecies
,UN-CON-BON-Annex II,Diomedea antipodensis,"Diomedea antipodensis C.J.R.Robertson & Warham, 1992",not in annexspecies
,UN-CON-BON-Annex II,Diomedea dabbenena,"Diomedea dabbenena Mathews, 1929",not in annexspecies
,UN-CON-BON-Annex II,Phoebetria fusca,"Phoebetria fusca (Hilsenberg, 1822)",not in annexspecies
,UN-CON-BON-Annex II,Phoebetria palpebrata,"Phoebetria palpebrata (J.R.Forster, 1785)",not in annexspecies
,UN-CON-BON-Annex II,Phoebastria irrorata,"Phoebastria irrorata (Salvin, 1883)",not in annexspecies
,UN-CON-BON-Annex II,Phoebastria nigripes,"Phoebastria nigripes (Audubon, 1839)",not in annexspecies
,UN-CON-BON-Annex II,Phoebastria immutabilis,"Phoebastria immutabilis (Rothschild, 1893)",not in annexspecies
,UN-CON-BON-Annex II,Thalassarche chlororhynchos,"Thalassarche chlororhynchos (Gmelin, 1789)",not in annexspecies
,UN-CON-BON-Annex II,Thalassarche carteri,"Thalassarche carteri (Rothschild, 1903)",not in annexspecies
,UN-CON-BON-Annex II,Thalassarche chrysostoma,"Thalassarche chrysostoma (J.R.Forster, 1785)",not in annexspecies
,UN-CON-BON-Annex II,Thalassarche melanophris,"Thalassarche melanophris (Temminck, 1828)",not in annexspecies
,UN-CON-BON-Annex II,Thalassarche impavida,"Thalassarche impavida Mathews, 1912",not in annexspecies
,UN-CON-BON-Annex II,Thalassarche bulleri,"Thalassarche bulleri (Rothschild, 1893)",not in annexspecies
,UN-CON-BON-Annex II,Thalassarche cauta,"Thalassarche cauta (Gould, 1841)",not in annexspecies
,UN-CON-BON-Annex II,Thalassarche steadi,"Thalassarche steadi Falla, 1933",not in annexspecies
,UN-CON-BON-Annex II,Thalassarche eremita,"Thalassarche eremita Murphy, 1930",not in annexspecies
,UN-CON-BON-Annex II,Thalassarche salvini,"Thalassarche salvini (Rothschild, 1893)",not in annexspecies
,UN-CON-BON-Annex II,Macronectes halli,"Macronectes halli Mathews, 1912",not in annexspecies
,UN-CON-BON-Annex II,Macronectes giganteus,"Macronectes giganteus (Gmelin, 1789)",not in annexspecies
,UN-CON-BON-Annex II,Procellaria cinerea,"Procellaria cinerea Gmelin, 1789",not in annexspecies
,UN-CON-BON-Annex II,Procellaria aequinoctialis,"Procellaria aequinoctialis Linnaeus, 1758",not in annexspecies
,UN-CON-BON-Annex II,Procellaria conspicillata,"Procellaria conspicillata Gould, 1844",not in annexspecies
,UN-CON-BON-Annex II,Procellaria westlandica,"Procellaria westlandica Falla, 1946",not in annexspecies
,UN-CON-BON-Annex II,Procellaria parkinsoni,"Procellaria parkinsoni Gray, 1862",not in annexspecies
,UN-CON-BON-Annex II,Mycteria ibis,"Mycteria ibis (Linnaeus, 1766)",not in annexspecies
,UN-CON-BON-Annex II,Platalea alba,"Platalea alba Scopoli, 1786",not in annexspecies
,UN-CON-BON-Annex II,Geronticus eremita,"Geronticus eremita (Linnaeus, 1758)",not in annexspecies
,UN-CON-BON-Annex II,Botaurus stellaris stellaris,Botaurus stellaris stellaris,not in annexspecies
,UN-CON-BON-Annex II,Ixobrychus minutus minutus,Ixobrychus minutus minutus,not in annexspecies
,UN-CON-BON-Annex II,Ixobrychus sturmii,"Ixobrychus sturmii (Wagler, 1827)",not in annexspecies
,UN-CON-BON-Annex II,Ardeola idae,"Ardeola idae (Hartlaub, 1860)",not in annexspecies
,UN-CON-BON-Annex II,Ardeola rufiventris,"Ardeola rufiventris (Sundevall, 1850)",not in annexspecies
,UN-CON-BON-Annex II,Ardea purpurea purpurea,Ardea purpurea purpurea,not in annexspecies
,UN-CON-BON-Annex II,Ardea alba alba,Ardea alba alba,not in annexspecies
,UN-CON-BON-Annex II,Egretta vinaceigula,"Egretta vinaceigula (Sharpe, 1895)",not in annexspecies
,UN-CON-BON-Annex II,Phalacrocorax nigrogularis,"Phalacrocorax nigrogularis Ogilvie-Grant & H.O.Forbes, 1899",not in annexspecies
44963,UN-CON-BON-Annex II,Haematopodidae spp.,Haematopodidae,not in annexspecies
,UN-CON-BON-Annex II,Ibidorhynchidae spp.,Ibidorhynchidae,not in annexspecies
44990,UN-CON-BON-Annex II,Recurvirostridae spp.,Recurvirostridae,not in annexspecies
44949,UN-CON-BON-Annex II,Charadriidae spp.,Charadriidae,not in annexspecies
44994,UN-CON-BON-Annex II,Scolopacidae spp.,Scolopacidae,not in annexspecies
,UN-CON-BON-Annex II,Pluvianellidae spp.,Pluvianellidae,not in annexspecies
,UN-CON-BON-Annex II,Dromas ardeola,"Dromas ardeola Paykull, 1805",not in annexspecies
,UN-CON-BON-Annex II,Glareola nuchalis,"Glareola nuchalis G.R.Gray, 1849",not in annexspecies
,UN-CON-BON-Annex II,Anous minutus worcesteri,"Anous minutus worcesteri (McGregor, 1911)",not in annexspecies
,UN-CON-BON-Annex II,Rynchops flavirostris,"Rynchops flavirostris Vieillot, 1816",not in annexspecies
,UN-CON-BON-Annex II,Larus genei,"Larus genei Breme, 1839",not in annexspecies
,UN-CON-BON-Annex II,Larus hemprichii,"Larus hemprichii Bruch, 1853",not in annexspecies
,UN-CON-BON-Annex II,Larus leucophthalmus,"Larus leucophthalmus Temminck, 1825",not in annexspecies
,UN-CON-BON-Annex II,Larus audouinii,"Larus audouinii Payraudeau, 1826",not in annexspecies
,UN-CON-BON-Annex II,Larus armenicus,"Larus armenicus Buturlin, 1934",not in annexspecies
,UN-CON-BON-Annex II,Sternula saundersi,"Sternula saundersi (Hume, 1877)",not in annexspecies
,UN-CON-BON-Annex II,Sternula balaenarum,"Sternula balaenarum Strickland, 1853",not in annexspecies
,UN-CON-BON-Annex II,Gelochelidon nilotica nilotica,Gelochelidon nilotica nilotica,not in annexspecies
,UN-CON-BON-Annex II,Chlidonias niger niger,Chlidonias niger niger,not in annexspecies
,UN-CON-BON-Annex II,Sterna hirundo hirundo,Sterna hirundo hirundo,not in annexspecies
,UN-CON-BON-Annex II,Sterna repressa,"Sterna repressa Hartert, 1916",not in annexspecies
,UN-CON-BON-Annex II,Thalasseus bengalensis,"Thalasseus bengalensis (Lesson, 1831)",not in annexspecies
,UN-CON-BON-Annex II,Thalasseus sandvicensis sandvicensis,Thalasseus sandvicensis sandvicensis,not in annexspecies
,UN-CON-BON-Annex II,Thalasseus maximus albididorsalis,"Thalasseus maximus albididorsalis (Hartert, 1921)",not in annexspecies
,UN-CON-BON-Annex II,Thalasseus bergii,"Thalasseus bergii (Lichtenstein, 1823)",not in annexspecies
,UN-CON-BON-Annex II,Cathartidae spp.,Cathartidae,not in annexspecies
44936,UN-CON-BON-Annex II,Accipitridae spp.,Accipitridae,not in annexspecies
44958,UN-CON-BON-Annex II,Falconidae spp.,Falconidae,not in annexspecies
,UN-CON-BON-Annex II,Amazona tucumana,"Amazona tucumana (Cabanis, 1885)",not in annexspecies
,UN-CON-BON-Annex II,Polystictus pectoralis pectoralis,Polystictus pectoralis pectoralis,not in annexspecies
,UN-CON-BON-Annex II,Pseudocolopteryx dinelliana,"Pseudocolopteryx dinelliana Lillo, 1905",not in annexspecies
,UN-CON-BON-Annex II,Alectrurus tricolor,"Alectrurus tricolor (Vieillot, 1816)",not in annexspecies
,UN-CON-BON-Annex II,Alectrurus risora,"Alectrurus risora (Vieillot, 1824)",not in annexspecies
,UN-CON-BON-Annex II,Maluridae spp.89,Maluridae,not in annexspecies
,UN-CON-BON-Annex II,Dasyornithidae spp.,Dasyornithidae,not in annexspecies
,UN-CON-BON-Annex II,Meliphagidae spp.,Meliphagidae,not in annexspecies
,UN-CON-BON-Annex II,Acanthizidae spp.,Acanthizidae,not in annexspecies
,UN-CON-BON-Annex II,Orthonychidae spp.,Orthonychidae,not in annexspecies
,UN-CON-BON-Annex II,Pomatostomidae spp.,Pomatostomidae,not in annexspecies
,UN-CON-BON-Annex II,Mohouidae spp.,Mohouidae,not in annexspecies
,UN-CON-BON-Annex II,Eulacestomidae spp.,Eulacestomatidae,not in annexspecies
44973,UN-CON-BON-Annex II,Oriolidae spp.,Oriolidae,not in annexspecies
,UN-CON-BON-Annex II,Oreoicidae spp.,Oreoicidae,not in annexspecies
,UN-CON-BON-Annex II,Cinclosomatidae spp.,Cinclosomatidae,not in annexspecies
,UN-CON-BON-Annex II,Falcunculidae spp.,Falcunculidae,not in annexspecies
,UN-CON-BON-Annex II,Pachycephalidae spp.,Pachycephalidae,not in annexspecies
,UN-CON-BON-Annex II,Psophodidae spp.,Psophodidae,not in annexspecies
45007,UN-CON-BON-Annex II,Vireonidae spp.,Vireonidae,not in annexspecies
,UN-CON-BON-Annex II,Rhagologidae spp.,Rhagologidae,not in annexspecies
,UN-CON-BON-Annex II,Artamidae spp.,Artamidae,not in annexspecies
,UN-CON-BON-Annex II,Machaerirhynchidae spp.,Machaerirhynchidae,not in annexspecies
,UN-CON-BON-Annex II,Vangidae spp.,Vangidae,not in annexspecies
,UN-CON-BON-Annex II,Platysteiridae spp.,Platysteiridae,not in annexspecies
,UN-CON-BON-Annex II,Rhipiduridae spp.,Rhipiduridae,not in annexspecies
,UN-CON-BON-Annex II,Ifritidae spp.,Ifritidae,not in annexspecies
,UN-CON-BON-Annex II,Monarchidae spp.,Monarchidae,not in annexspecies
3543,UN-CON-BON-Annex II,Lanius minor,"Lanius minor Gmelin, 1788",not in annexspecies
,UN-CON-BON-Annex II,Lanius excubitor excubitor,Lanius excubitor excubitor,not in annexspecies
,UN-CON-BON-Annex II,Melampittidae spp.,Melampittidae,not in annexspecies
,UN-CON-BON-Annex II,Picathartidae spp.,Picathartidae,not in annexspecies
,UN-CON-BON-Annex II,Eupetidae spp.,Eupetidae,not in annexspecies
,UN-CON-BON-Annex II,Chaetopidae spp.,Chaetopidae,not in annexspecies
,UN-CON-BON-Annex II,Petroicidae spp.,Petroicidae,not in annexspecies
,UN-CON-BON-Annex II,Hyliotidae spp.,Hyliotidae,not in annexspecies
,UN-CON-BON-Annex II,Stenostiridae spp.,Stenostiridae,not in annexspecies
101398,UN-CON-BON-Annex II,Panuridae spp.,Panuridae,not in annexspecies
,UN-CON-BON-Annex II,Macrosphenidae spp.,Macrosphenidae,not in annexspecies
44952,UN-CON-BON-Annex II,Cisticolidae spp.,Cisticolidae,not in annexspecies
101395,UN-CON-BON-Annex II,Acrocephalidae spp.,Acrocephalidae,not in annexspecies
,UN-CON-BON-Annex II,Pnoepygidae spp.,Pnoepygidae,not in annexspecies
101397,UN-CON-BON-Annex II,Locustellidae spp.,Locustellidae,not in annexspecies
,UN-CON-BON-Annex II,Hirundo atrocaerulea,"Hirundo atrocaerulea Sundevall, 1850",not in annexspecies
,UN-CON-BON-Annex II,Bernieridae spp.,Bernieridae,not in annexspecies
101399,UN-CON-BON-Annex II,Phylloscopidae spp.,Phylloscopidae,not in annexspecies
,UN-CON-BON-Annex II,Scotocercidae spp.,Scotocercidae,not in annexspecies
44937,UN-CON-BON-Annex II,Aegithalidae spp.,Aegithalidae,not in annexspecies
45000,UN-CON-BON-Annex II,Sylviidae spp.,Sylviidae,not in annexspecies
,UN-CON-BON-Annex II,Zosteropidae spp.,Zosteropidae,not in annexspecies
,UN-CON-BON-Annex II,Timaliidae spp.,Timaliidae,not in annexspecies
,UN-CON-BON-Annex II,Pellorneidae spp.,Pellorneidae,not in annexspecies
,UN-CON-BON-Annex II,Leiotrichidae spp.,Leiotrichidae,not in annexspecies
,UN-CON-BON-Annex II,Polioptilidae spp.,Polioptilidae,not in annexspecies
45004,UN-CON-BON-Annex II,Turdidae spp.,Turdidae,not in annexspecies
44972,UN-CON-BON-Annex II,Muscicapidae spp.,Muscicapidae,not in annexspecies
44991,UN-CON-BON-Annex II,Regulidae spp.,Regulidae,not in annexspecies
,UN-CON-BON-Annex II,Hylocitreidae spp.,Hylocitreidae,not in annexspecies
44971,UN-CON-BON-Annex II,Motacillidae spp.,Motacillidae,not in annexspecies
,UN-CON-BON-Annex II,Emberiza sulphurata,"Emberiza sulphurata Temminck & Schlegel, 1848",not in annexspecies
,UN-CON-BON-Annex II,Xanthopsar flavus,"Xanthopsar flavus (Gmelin, 1788)",not in annexspecies
,UN-CON-BON-Annex II,Dolichonyx oryzivorus,"Dolichonyx oryzivorus (Linnaeus, 1758)",not in annexspecies
,UN-CON-BON-Annex II,Cardellina canadensis,"Cardellina canadensis (Linnaeus, 1766)",not in annexspecies
,UN-CON-BON-Annex II,Sporophila ruficollis,"Sporophila ruficollis Cabanis, 1851",not in annexspecies
,UN-CON-BON-Annex II,Sporophila hypochroma,"Sporophila hypochroma Todd, 1915",not in annexspecies
,UN-CON-BON-Annex II,Sporophila cinnamomea,"Sporophila cinnamomea (Lafresnaye, 1839)",not in annexspecies
,UN-CON-BON-Annex II,Sporophila palustris,"Sporophila palustris (W.B.Barrows, 1883)",not in annexspecies
45929,UN-CON-BON-Annex II,Reptilia,Reptilia,not in annexspecies
44422,UN-CON-BON-Annex II,Cheloniidae spp.,Cheloniidae,not in annexspecies
44424,UN-CON-BON-Annex II,Dermochelyidae spp.,Dermochelyidae,not in annexspecies
,UN-CON-BON-Annex II,Podocnemis expansa,"Podocnemis expansa (Schweigger, 1812)",not in annexspecies
,UN-CON-BON-Annex II,Crocodylus porosus,"Crocodylus porosus Schneider, 1801",not in annexspecies
,UN-CON-BON-Annex II,Rhincodon typus,"Rhincodon typus Smith, 1828",not in annexspecies
,UN-CON-BON-Annex II,Carcharodon carcharias,"Carcharodon carcharias (Linnaeus, 1758)",not in annexspecies
,UN-CON-BON-Annex II,Isurus oxyrinchus,"Isurus oxyrinchus Rafinesque, 1810",not in annexspecies
,UN-CON-BON-Annex II,Isurus paucus,"Isurus paucus Guitart Manday, 1966",not in annexspecies
48046,UN-CON-BON-Annex II,Lamna nasus,"Lamna nasus (Bonnaterre, 1788)",not in annexspecies
,UN-CON-BON-Annex II,Alopias pelagicus,"Alopias pelagicus Nakamura, 1935",not in annexspecies
,UN-CON-BON-Annex II,Alopias superciliosus,"Alopias superciliosus Lowe, 1841",not in annexspecies
49429,UN-CON-BON-Annex II,Alopias vulpinus,"Alopias vulpinus (Bonnaterre, 1788)",not in annexspecies
,UN-CON-BON-Annex II,Carcharhinus falciformis,"Carcharhinus falciformis (Müller & Henle, 1839)",not in annexspecies
,UN-CON-BON-Annex II,Carcharhinus obscurus,"Carcharhinus obscurus (Lesueur, 1818)",not in annexspecies
1345,UN-CON-BON-Annex II,Prionace glauca,"Prionace glauca (Linnaeus, 1758)",not in annexspecies
,UN-CON-BON-Annex II,Sphyrna lewini,"Sphyrna lewini (Griffith & Smith, 1834)",not in annexspecies
,UN-CON-BON-Annex II,Sphyrna mokarran,"Sphyrna mokarran (Rüppell, 1837)",not in annexspecies
49456,UN-CON-BON-Annex II,Squalus acanthias,"Squalus acanthias Linnaeus, 1758",not in annexspecies
49445,UN-CON-BON-Annex II,Squatina squatina,"Squatina squatina (Linnaeus, 1758)",not in annexspecies
,UN-CON-BON-Annex II,Rhinobatos rhinobatos,"Rhinobatos rhinobatos (Linnaeus, 1758)",not in annexspecies
,UN-CON-BON-Annex II,Rhynchobatus australiae,"Rhynchobatus australiae Whitley, 1939",not in annexspecies
,UN-CON-BON-Annex II,Anoxypristis cuspidata,"Anoxypristis cuspidata (Latham, 1794)",not in annexspecies
,UN-CON-BON-Annex II,Pristis clavata,"Pristis clavata Garman, 1906",not in annexspecies
,UN-CON-BON-Annex II,Pristis pectinata,"Pristis pectinata Latham, 1794",not in annexspecies
,UN-CON-BON-Annex II,Pristis zijsron,"Pristis zijsron Bleeker, 1851",not in annexspecies
,UN-CON-BON-Annex II,Pristis pristis,"Pristis pristis (Linnaeus, 1758)",not in annexspecies
,UN-CON-BON-Annex II,Manta alfredi,"Manta alfredi (Krefft, 1868)",not in annexspecies
,UN-CON-BON-Annex II,Manta birostris,"Manta birostris (Donndorff, 1798)",not in annexspecies
,UN-CON-BON-Annex II,Mobula mobular,"Mobula mobular (Bonnaterre, 1788)",not in annexspecies
,UN-CON-BON-Annex II,Mobula japanica,"Mobula japanica (Müller & Henle, 1841)",not in annexspecies
,UN-CON-BON-Annex II,Mobula thurstoni,"Mobula thurstoni (Lloyd, 1908)",not in annexspecies
,UN-CON-BON-Annex II,Mobula tarapacana,"Mobula tarapacana (Philippi, 1892)",not in annexspecies
,UN-CON-BON-Annex II,Mobula eregoodootenkee,"Mobula eregoodootenkee (Bleeker, 1859)",not in annexspecies
,UN-CON-BON-Annex II,Mobula kuhlii,"Mobula kuhlii (Müller & Henle, 1841)",not in annexspecies
