annex_code,scientific_name_original,gbif_scientificName,relation_to_annexspecies
bern_1,Fritillaria drenovskii Degen & Stoy.,Fritillaria drenovskii Degen & Stoj.,not in annexspecies
bern_1,Fritillaria epirotica Turrill ex Rix,Fritillaria epirotica Turrill ex Rix,not in annexspecies
bern_1,Fritillaria euboeica Rix,Fritillaria euboeica Rix,not in annexspecies
bern_1,Fritillaria graeca Boiss.,Fritillaria graeca Boiss. & Spruner,not in annexspecies
bern_1,Fritillaria gussichiae (Degen & Doerfler) Rix,Fritillaria gussichiae (Degen & Dörfl.) Rix,not in annexspecies
bern_1,Fritillaria montana Hoppe.,Fritillaria montana Hoppe,not in annexspecies
bern_1,Fritillaria obliqua Ker-Gawl.,Fritillaria obliqua Ker Gawl.,not in annexspecies
bern_1,Fritillaria rhodocanakis Orph. ex Baker,Fritillaria rhodocanakis Orph. ex Baker & Turrill,not in annexspecies
bern_1,Fritillaria tuntasia Heldr. ex Halacsy,Fritillaria tuntasia Heldr. ex Halácsy,not in annexspecies
bern_1,Lilium jankae A. Kerner,Lilium jankae A.Kern.,not in annexspecies
bern_1,Lilium rhodopaeum Delip.,Lilium rhodopaeum Delip.,not in annexspecies
bern_1,Muscari gussonei (Parl.) Tod.,Muscari gussonei (Parl.) Tod.,not in annexspecies
bern_1,Ornithogalum reverchonii Lange,Ornithogalum reverchonii Lange,not in annexspecies
bern_1,Scilla morrisii Meikle,Scilla morrisii Meikle,not in annexspecies
bern_1,Scilla odorata Link,Scilla odorata Link,not in annexspecies
bern_1,Tulipa cypria Stapf,Tulipa cypria Stapf,not in annexspecies
bern_1,Tulipa goulimyi Sealy & Turrill,Tulipa goulimyi Sealy & Turrill,not in annexspecies
bern_1,Tulipa hungarica Borbas,Tulipa hungarica Borbás,not in annexspecies
bern_1,Tulipa praecox Ten.,Tulipa praecox Ten.,not in annexspecies
bern_1,Tulipa sprengeri Baker,Tulipa sprengeri Baker,not in annexspecies
bern_1,Linum dolomiticum Borbas,Linum dolomiticum Borbás,not in annexspecies
bern_1,Lythrum flexuosum Lag.,Lythrum flexuosum Lag.,not in annexspecies
bern_1,Lythrum thesioides M.Bieb.,Lythrum thesioides M.Bieb.,not in annexspecies
bern_1,Kosteletzkya pentacarpos (L.) Ledeb.,Kosteletzkya pentacarpos (L.) Ledeb.,not in annexspecies
bern_1,Najas flexilis (Willd.) Rostk. & W.L.Schmidt,Najas flexilis Rostk. & Schmidt,not in annexspecies
bern_1,Najas tenuissima (A.Braun) Magnus,Najas tenuissima A.Braun ex Magnus,not in annexspecies
bern_1,Syringa josikaea Jacq. fil.,Syringa josikaea J.Jacq.,not in annexspecies
bern_1,Cephalanthera cucullata Boiss. & Heldr.,Cephalanthera cucullata Boiss. & Heldr.,not in annexspecies
bern_1,Comperia comperiana (Steven) Aschers. & Graebner,Comperia comperiana (Steven) Asch. & Graebn.,not in annexspecies
bern_1,Cypripedium calceolus L.,Cypripedium calceolus L.,not in annexspecies
bern_1,Dactylorhiza chuhensis Renz & Taub.,Dactylorhiza chuhensis Renz & Taubenheim,not in annexspecies
bern_1,Himantoglossum caprinum (Bieb.) C. Koch,Himantoglossum caprinum (Biebl) C.Koch,not in annexspecies
bern_1,Ophrys argolica Fleischm.,Ophrys argolica H.Fleischm.,not in annexspecies
bern_1,Ophrys isaura Renz & Taub.,Ophrys isaura Renz & Taubenheim,not in annexspecies
bern_1,Ophrys kotschyi Fleischm. & Soo,Ophrys kotschyi H.Fleischm. & Soó,not in annexspecies
bern_1,Ophrys lunulata Parl.,Ophrys lunulata Parl.,not in annexspecies
bern_1,Ophrys lycia Renz & Taub.,Ophrys lycia Renz & Taubenheim,not in annexspecies
bern_1,Ophrys oestrifera Bieb.,Ophrys oestrifera M.Bieb.,not in annexspecies
bern_1,Ophrys taurica (Aggeenko) Nevski.,Ophrys taurica (Aggeenko) Nevski,not in annexspecies
bern_1,Orchis provincialis Balb.,Orchis provincialis Balb.,not in annexspecies
bern_1,Orchis punctulata Stev. ex Lindl.,Orchis punctulata Steven ex Lindl.,not in annexspecies
bern_1,Platanthera obtusata (Pursh) Lindl. subsp. oligantha (Turcz.) Hulten,Platanthera obtusata subsp. oligantha (Turcz.) Hultén,not in annexspecies
bern_1,Steveniella satyrioides (Stev.) Schlechter.,Steveniella satyrioides Schltr.,not in annexspecies
bern_1,Paeonia cambessedesii (Willk.) Willk.,Paeonia cambessedesii Willk.,not in annexspecies
bern_1,Paeonia clusii F.C.Stern (Stern) subsp. rhodia (Stearn) Tzanoudakis,Paeonia clusii subsp. rhodia (Stearn) Tzanoud.,not in annexspecies
bern_1,Paeonia officinalis L. subsp. banatica (Rochel) Soo,Paeonia officinalis subsp. banatica (Rochel) Soo,not in annexspecies
bern_1,Paeonia parnassica Tzanoudakis,Paeonia parnassica Tzanoud.,not in annexspecies
bern_1,Paeonia tenuifolia L.,Paeonia tenuifolia L.,not in annexspecies
bern_1,Phoenix theophrasti Greuter,Phoenix theophrasti Greuter,not in annexspecies
bern_1,Papaver lapponicum (Tolm.) Nordh.,Papaver lapponicum (Tolm.) Nordh.,not in annexspecies
bern_1,Rupicapnos africana (Lam.) Pomel,Rupicapnos africana Pomel,not in annexspecies
bern_1,Armeria pseudarmeria (Murray) Mansfeld,Armeria pseudarmeria (Murr.) Mansf.,not in annexspecies
bern_1,Armeria rouyana Daveau,Armeria rouyana Daveau,not in annexspecies
bern_1,Armeria soleirolii (Duby) Godron,Armeria soleirolii (Duby) Godron,not in annexspecies
bern_1,Armeria velutina Welv. ex Boiss. & Reuter,Armeria velutina Welw. ex Boiss. & Reut.,not in annexspecies
bern_1,Limonium anatolicum Hedge,Limonium anatolicum Hedge,not in annexspecies
bern_1,Limonium tamaricoides Bokhari,Limonium tamaricoides Bokhari,not in annexspecies
bern_1,Polemonium boreale Adams,Polemonium boreale Adams,not in annexspecies
bern_1,Polygonum praelongum Coode & Cullen,Polygonum praelongum Coode & Cullen,not in annexspecies
bern_1,Rheum rhaponticum L.,Rheum rhaponticum L.,not in annexspecies
bern_1,Rumex rupestris Le Gall,Rumex rupestris Le Gall,not in annexspecies
bern_1,Posidonia oceanica (L.) Delile (Med.),Posidonia oceanica Delile,not in annexspecies
bern_1,Androsace cylindrica DC.,Androsace cylindrica DC.,not in annexspecies
bern_1,Androsace mathildae Levier,Androsace mathildae Levier,not in annexspecies
bern_1,Androsace pyrenaica Lam.,Androsace pyrenaica Lam.,not in annexspecies
bern_1,Cyclamen coum Mill.,Cyclamen coum Mill.,not in annexspecies
bern_1,Cyclamen kuznetzovii Kotov et Czernova.,Cyclamen kuznetzovii Kotov & Cernova,not in annexspecies
bern_1,Cyclamen mirabile Hildebr.,Cyclamen mirabile Hildebr.,not in annexspecies
bern_1,Lysimachia minoricensis J.D.Rodriguez,Lysimachia minoricensis Rodrig.,not in annexspecies
bern_1,Primula apennina Widmer,Primula apennina Widmer,not in annexspecies
bern_1,Primula deorum Velen.,Primula deorum Velen.,not in annexspecies
bern_1,Primula frondosa Janka,Primula frondosa Janka,not in annexspecies
bern_1,Primula egaliksensis Wormsk.,Primula egaliksensis Wormsk.,not in annexspecies
bern_1,Primula glaucescens Moretti,Primula glaucescens Moretti,not in annexspecies
bern_1,Primula palinuri Petagna,Primula palinuri Petagn.,not in annexspecies
bern_1,Primula spectabilis Tratt.,Primula spectabilis Tratt.,not in annexspecies
bern_1,Primula wulfeniana Scot subsp. baumgarteniana (Degen & Moesz) Ludi,Primula wulfeniana subsp. baumgarteniana (Degen & Moesz) Lüdi,not in annexspecies
bern_1,Soldanella villosa Darracq,Soldanella villosa Darracq,not in annexspecies
bern_1,Aconitum corsicum Gayer,Aconitum corsicum Gayer,not in annexspecies
bern_1,Aconitum flerovii Steinb.,Aconitum flerovii Steinb.,not in annexspecies
bern_1,"Adonis cyllenea Boiss., Heldr. & Orph.",Adonis cyllenea Boiss.Heldr. & Orph.,not in annexspecies
bern_1,Adonis distorta Ten.,Adonis distorta Ten.,not in annexspecies
bern_1,Anemone uralensis Fisch. ex DC.,Anemone uralensis Fisch. ex DC.,not in annexspecies
bern_1,Aquilegia bertolonii Schott,Aquilegia bertolonii Schott,not in annexspecies
bern_1,Aquilegia kitaibelii Schott,Aquilegia kitaibelii Schott,not in annexspecies
bern_1,Aquilegia ottonis Orph. ex Boiss. subsp. taygetea (Orph.) Strid,Aquilegia ottonis subsp. taygetea (Orph.) Strid,not in annexspecies
bern_1,Aquilegia pyrenaica DC. subsp. cazorlensis (Heywood) Galiano & Rivas,Aquilegia pyrenaica subsp. cazorlensis (Heywood) Galiano & Rivas Martinez,not in annexspecies
bern_1,Consolida samia P.H.Davis,Consolida samia P.H.Davis,not in annexspecies
bern_1,Delphinium caseyi B.L.Burtt,Delphinium caseyi B.L.Burtt,not in annexspecies
bern_1,Pulsatilla grandis Wend. (Pulsatilla vulgaris subsp. grandis (Wend.) Zamels,Pulsatilla grandis Wender.,not in annexspecies
bern_1,Pulsatilla patens (L.) Miller,Pulsatilla patens Mill,not in annexspecies
bern_1,Pulsatilla slavica G. Reuss,Pulsatilla slavica Reuss,not in annexspecies
bern_1,Ranunculus fontanus C. Presl,Ranunculus fontanus Presl,not in annexspecies
bern_1,Ranunculus kykkoensis Meikle,Ranunculus kykkoensis Meikle,not in annexspecies
bern_1,Reseda decursiva Forssk.,Reseda decursiva Forssk.,not in annexspecies
bern_1,Crataegus dikmensis Pojark,Crataegus dikmensis Pojark.,not in annexspecies
bern_1,Geum bulgaricum Panc.,Geum bulgaricum Pančić,not in annexspecies
bern_1,Potentilla delphinensis Gren. & Godron,Potentilla delphinensis Gren. & Godr.,not in annexspecies
bern_1,Potentilla silesiaca Uechtr.,Potentilla silesiaca Uechtr.,not in annexspecies
bern_1,Pyrus anatolica Browicz,Pyrus anatolica Browicz,not in annexspecies
bern_1,Galium cracoviense Ehrend.,Galium cracoviense Ehrend.,not in annexspecies
bern_1,Galium globuliferum Hub.-Mor. & Reese,Galium globuliferum Hub.-Mor. & Reese,not in annexspecies
bern_1,Galium litorale Guss.,Galium litorale Guss.,not in annexspecies
bern_1,Galium moldavicum (Dobrescu) Franco,Galium moldavicum (Dobr.) Franco,not in annexspecies
bern_1,Galium rhodopeum Velen.,Galium rhodopeum Velen.,not in annexspecies
bern_1,Galium viridiflorum Boiss. & Reuter,Galium viridiflorum Boiss. & Reut.,not in annexspecies
bern_1,Thesium ebracteatum Hayne,Thesium ebracteatum Hayne,not in annexspecies
bern_1,Saxifraga berica (Beguinot) D.A.Webb,Saxifraga berica (Bég.) D.A.Webb,not in annexspecies
bern_1,Saxifraga cintrana Kuzinsky ex Willk.,Saxifraga cintrana Kuzinsky ex Willk.,not in annexspecies
bern_1,Saxifraga florulenta Moretti,Saxifraga florulenta Moretti,not in annexspecies
bern_1,Saxifraga presolanensis Engl.,Saxifraga presolanensis Engl.,not in annexspecies
bern_1,Saxifraga tombeanensis Boiss. ex Engl.,Saxifraga tombeanensis Boiss. ex Engl.,not in annexspecies
bern_1,Saxifraga valdensis DC.,Saxifraga valdensis DC.,not in annexspecies
bern_1,Saxifraga vayredana Luizet,Saxifraga vayredana Luizet,not in annexspecies
bern_1,Antirrhinum charidemi Lange,Antirrhinum charidemi Lange,not in annexspecies
bern_1,Euphrasia marchesettii Wettst. ex Marches.,Euphrasia marchesettii Wettst. ex Marchesetti,not in annexspecies
bern_1,Linaria algarviana Chav.,Linaria algarviana Chav.,not in annexspecies
bern_1,Linaria ficalhoana Rouy,Linaria ficalhoana Rouy,not in annexspecies
bern_1,Linaria flava (Poiret) Desf.,Linaria flava Desf.,not in annexspecies
bern_1,Linaria hellenica Turril,Linaria hellenica Turrill,not in annexspecies
bern_1,Linaria loeselii Schweigger,Linaria loeselii Schweigger,not in annexspecies
bern_1,Linaria pseudolaxiflora Lojacono,Linaria pseudolaxiflora Lojac.,not in annexspecies
bern_1,Linaria ricardoi Cout.,Linaria ricardoi P.Cout.,not in annexspecies
bern_1,Linaria tursica B.Valdes & Cabezudo,Linaria tursica Valdés & B.Cabezudo,not in annexspecies
bern_1,Lindernia procumbens (Krocker) Philcox,Lindernia procumbens (Krock.) Philcox,not in annexspecies
bern_1,Odontites granatensis Boiss.,Odontites granatensis Boiss.,not in annexspecies
bern_1,Pedicularis sudetica Willd.,Pedicularis sudetica Willd.,not in annexspecies
bern_1,Verbascum afyonense Hub.-Mor.,Verbascum afyonense Hub.-Mor.,not in annexspecies
bern_1,Verbascum basivelatum Hub.-Mor.,Verbascum basivelatum Hub.-Mor.,not in annexspecies
bern_1,Verbascum cylleneum (Boiss. & Heldr.) Kuntze,Verbascum cylleneum Kuntze,not in annexspecies
bern_1,Verbascum degenii Hal.,Verbascum degenii Halácsy,not in annexspecies
bern_1,Verbascum purpureum (Janka) Hub.-Mor.,Verbascum purpureum (Janka) Hub.-Mor.,not in annexspecies
bern_1,Verbascum stepporum Hub.-Mor.,Verbascum stepporum Hub.-Mor.,not in annexspecies
bern_1,Veronica euxina Turrill,Veronica euxina Turrill,not in annexspecies
bern_1,Veronica oetaea L.-A.Gustavsson,Veronica oetaea L.-A.Gustavsson,not in annexspecies
bern_1,Veronica turrilliana Stoj. et Stef.,Veronica turrilliana Stoj. & Stef.,not in annexspecies
bern_1,Globularia stygia Orph. ex Boiss.,Globularia stygia Orph. ex Boiss.,not in annexspecies
bern_1,Atropa baetica Willk.,Atropa baetica Willk.,not in annexspecies
bern_1,Mandragora officinarum L.,Mandragora officinarum L.,not in annexspecies
bern_1,Daphne arbuscula Celak.,Daphne arbuscula Celak.,not in annexspecies
bern_1,Daphne petraea Leybold,Daphne petraea Leybold,not in annexspecies
bern_1,Daphne rodriguezii Texidor,Daphne rodriguezii Texidor,not in annexspecies
bern_1,Thymelea broterana Coutinho,Thymelaea broteriana P.Cout.,not in annexspecies
bern_1,Trapa natans L.,Trapa natans L.,not in annexspecies
bern_1,Typha shuttleworthii Koch & Sonder,Typha shuttleworthii Sond. & W.D.H.Koch,not in annexspecies
bern_1,Zelkova abelicea (Lam.) Boiss.,Zelkova abelicea Boiss.,not in annexspecies
bern_1,Angelica heterocarpa Lloyd,Angelica heterocarpa Lloyd,not in annexspecies
bern_1,Angelica palustris (Besser) Hoffman,Angelica palustris (Besser) Hoffm.,not in annexspecies
bern_1,Apium bermejoi Llorens,Apium bermejoi Ll.Llorens,not in annexspecies
bern_1,Athamanta cortiana Ferrarini,Athamanta cortiana Ferrarini,not in annexspecies
bern_1,Bupleurum capillare Boiss. & Heldr.,Bupleurum capillare Boiss. & Heldr.,not in annexspecies
bern_1,Bupleurum dianthifolium Guss.,Bupleurum dianthifolium Guss.,not in annexspecies
bern_1,Bupleurum kakiskalae Greuter,Bupleurum kakiskalae Greuter,not in annexspecies
bern_1,Eryngium alpinum L.,Eryngium alpinum L.,not in annexspecies
bern_1,Eryngium viviparum Gay,Eryngium viviparum J.Gay,not in annexspecies
bern_1,Ferula halophila H.Pesmen,Ferula halophila Pesmen,not in annexspecies
bern_1,Ferula orientalis L.,Ferula orientalis L.,not in annexspecies
bern_1,Ferula sadleriana Ledebour,Ferula sadleriana Ledeb.,not in annexspecies
bern_1,Laserpitium longiradium Boiss.,Laserpitium longiradium Boiss.,not in annexspecies
bern_1,Naufraga balearica Constance & Cannon,Naufraga balearica Constance & Cannon,not in annexspecies
bern_1,Oenanthe conioides Lange,Oenanthe conioides Lange,not in annexspecies
bern_1,Petagnia saniculifolia Guss.,Petagnia saniculifolia Guss.,not in annexspecies
bern_1,Rouya polygama (Desf.) Coincy,Rouya polygama (Desf.) Coincy,not in annexspecies
bern_1,Seseli intricatum Boiss.,Seseli intricatum Boiss.,not in annexspecies
bern_1,Thorella verticillatinundata (Thore) Briq.,Thorella verticillatinundata (Thore) Briq.,not in annexspecies
bern_1,Viola athois W.Becker,Viola athois W.Becker,not in annexspecies
bern_1,Viola cazorlensis Gandoger,Viola cazorlensis Gand.,not in annexspecies
bern_1,Viola cryana Gillot,Viola cryana Royer ex Gillot,not in annexspecies
bern_1,Viola delphinantha Boiss.,Viola delphinantha Boiss.,not in annexspecies
bern_1,Viola hispida Lam.,Viola hispida Lam.,not in annexspecies
bern_1,Cymodocea nodosa (Ucria) Ascherson (Med.),Cymodocea nodosa Asch.,not in annexspecies
bern_1,Notothylas orbicularis (Schwein.) Sull.,Notothylas orbicularis (Schwein.) Sull.,not in annexspecies
bern_1,Mannia triandra (Scop.) Grolle,Mannia triandra (Scop.) Grolle,not in annexspecies
bern_1,Cephalozia macounii (Aust.) Aust.,Cephalozia macounii (Austin) Austin,not in annexspecies
bern_1,Petalophyllum ralfsii (Wils.) Nees et Gott. ex Lehm.,Petalophyllum ralfsii (Wilson) Nees & Gottsche ex Lehm.,not in annexspecies
bern_1,Frullania parvistipula Steph.,Frullania parvistipula Steph.,not in annexspecies
bern_1,Marsupella profunda Lindb.,Marsupella profunda Lindb.,not in annexspecies
bern_1,Jungermannia handelii (Schiffn.) Amak.,Jungermannia handelii (Schiffner) Amak.,not in annexspecies
bern_1,Riccia breidleri Jur. ex Steph.,Riccia breidleri Jur. ex Steph.,not in annexspecies
bern_1,Scapania massalongi (K.Muell.) K.Muell.,Scapania massalongii (K.Müller) K.Müller,not in annexspecies
bern_1,Drepanocladus vernicosus (Mitt.) Warnst.,Drepanocladus vernicosus (Mitt.) Warnst.,not in annexspecies
bern_1,Bruchia vogesiaca Schwaegr.,"Bruchia vogesiaca Schwaegrichen, 1824",not in annexspecies
bern_1,Buxbaumia viridis (Moug. ex Lam. & DC.) Brid. ex Moug. & Nestl.,"Buxbaumia viridis Mougeot & Nestler, 1823",not in annexspecies
bern_1,Atractylocarpus alpinus (Schimp. ex Milde) Lindb.,"Atractylocarpus alpinus Lindberg, 1886",not in annexspecies
bern_1,Cynodontium suecicum (H.Arn. & C.Jens.) I.Hag.,"Cynodontium suecicum I.Hagen, 1899",not in annexspecies
bern_1,Dicranum viride (Sull. & Lesq.) Lindb.,"Dicranum viride Lindberg, 1863",not in annexspecies
bern_1,Dichelyma capillaceum (With.) Myr.,"Dichelyma capillaceum Myrin, 1833",not in annexspecies
bern_1,Pyramidula tetragona (Brid.) Brid.,"Pyramidula tetragona Bridel, 1819",not in annexspecies
bern_1,Distichophyllum carinatum Dix. & Nich.,"Distichophyllum carinatum Dixon & W.E.Nicholson, 1909",not in annexspecies
bern_1,Meesia longiseta Hedw.,"Meesia longiseta Hedwig, 1801",not in annexspecies
bern_1,Sphagnum pylaisii Brid.,Sphagnum pylaisii Brid.,not in annexspecies
bern_1,Tayloria rudolphiana (Garov.) Bruch & Schimper,"Tayloria rudolphiana Bruch & W.P.Schimper, 1845",not in annexspecies
bern_1,Caulerpa ollivieri (Med.),"Caulerpa ollivieri Dostál, 1929",not in annexspecies
bern_1,Cystoseira amentacea (inclus var. stricta et var. spicata) (Med.),"Cystoseira amentacea var. spicata (Ercegovic) G.Giaccone, 1992",not in annexspecies
bern_1,Cystoseira mediterranea (Med.),"Cystoseira mediterranea Sauvageau, 1912",not in annexspecies
bern_1,Cystoseira sedoides (Med.),Cystoseira sedoides,not in annexspecies
bern_1,Cystoseira zosteroides (Med.),"Cystoseira zosteroides (Turner) C.Agardh, 1821",not in annexspecies
bern_1,Laminaria rodriguezii (Med.),"Laminaria rodriguezii Bornet, 1888",not in annexspecies
bern_1,Laminaria ochroleuca (Med.),"Laminaria ochroleuca Bachelot de la Pylaie, 1824",not in annexspecies
bern_1,Goniolithon byssoides (Med.),"Goniolithon byssoides (Lam.) Foslie, 1898",not in annexspecies
bern_1,Ptilophora mediterranea (Med.),Ptilophora mediterranea (H.Huvé) R.E.Norris,not in annexspecies
bern_1,Schimmelmannia schousboei = S. ornata (Med.),Schimmelmannia schousboei (Agardh) Agardh,not in annexspecies
bern_1,"Asplenium azoricum Lovis, Rasbach & Reichstein","Asplenium azoricum J.D.Lovis, H.Rasbach, K.Rasbach & Reichst.",not in annexspecies
bern_1,Polystichum drepanum (Swartz) C.Presl,Polystichum drepanum (Sw.) C.Presl,not in annexspecies
bern_1,Hymenophyllum maderensis Gibby & Lowis,Hymenophyllum maderense Gibby & J.D.Lovis,not in annexspecies
bern_1,Isoetes azorica Durieu ex Milde,Isoetes azorica Durieu ex Milde,not in annexspecies
bern_1,Diphasium maderense (Wilce.) Rothm.,Diphasium madeirense (J.H.Wilce) Rothm.,not in annexspecies
bern_1,Marsilea azorica Launert,Marsilea azorica Launert & J.Paiva,not in annexspecies
bern_1,Juniperus brevifolia (Seub.) Antoine,Juniperus brevifolia Antoine,not in annexspecies
bern_1,Dracaena draco (L.) L.,Dracaena draco L.,not in annexspecies
bern_1,Caralluma burchardii N.E.Brown,Caralluma burchardii N.E.Br.,not in annexspecies
bern_1,Ceropegia chrysantha Svent.,Ceropegia chrysantha Svent.,not in annexspecies
bern_1,Berberis maderensis Lowe,Berberis maderensis Lowe,not in annexspecies
bern_1,Echium gentianoides Webb ex Coincy,Echium gentianoides Webb ex Coincy,not in annexspecies
bern_1,Echium handiense Svent.,Echium handiense Svent.,not in annexspecies
bern_1,Echium pininana Webb et Berth.,Echium pininana Webb & Berthel.,not in annexspecies
