annex_code,annex_scientificName,gbif_scientificName,gbif_canonicalName,gbif_accepted_name,kingdom,phylum,order,family,genus
bxl_2.3,Inachis io,"Inachis io (Linnaeus, 1758)",Inachis io,"Inachis io (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Nymphalidae,Aglais
bxl_2.3,Lasiommata megera,"Lasiommata megera (Linnaeus, 1767)",Lasiommata megera,"Lasiommata megera (Linnaeus, 1767)",Animalia,Arthropoda,Lepidoptera,Nymphalidae,Lasiommata
bxl_2.3,Lycaena phlaeas,"Lycaena phlaeas (Linnaeus, 1761)",Lycaena phlaeas,"Lycaena phlaeas (Linnaeus, 1761)",Animalia,Arthropoda,Lepidoptera,Lycaenidae,Lycaena
bxl_2.3,Maniola jurtina,"Maniola jurtina (Linnaeus, 1758)",Maniola jurtina,"Maniola jurtina (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Nymphalidae,Maniola
bxl_2.3,Neozephyrus quercus,"Neozephyrus quercus (Linnaeus, 1758)",Neozephyrus quercus,"Favonius quercus (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Lycaenidae,Favonius
bxl_2.3,Nymphalis antiopa,"Nymphalis antiopa (Linnaeus, 1758)",Nymphalis antiopa,"Nymphalis antiopa (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Nymphalidae,Nymphalis
bxl_2.3,Nymphalis polychloros,"Nymphalis polychloros (Linnaeus, 1758)",Nymphalis polychloros,"Nymphalis polychloros (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Nymphalidae,Nymphalis
bxl_2.3,Ochlodes venata,"Ochlodes venata Bremer & Grey, 1853",Ochlodes venata,"Ochlodes venata Bremer & Grey, 1853",Animalia,Arthropoda,Lepidoptera,Hesperiidae,Ochlodes
bxl_2.3,Papilio machaon,"Papilio machaon Linnaeus, 1758",Papilio machaon,"Papilio machaon Linnaeus, 1758",Animalia,Arthropoda,Lepidoptera,Papilionidae,Papilio
bxl_2.3,Pararge aegeria,"Pararge aegeria (Linnaeus, 1758)",Pararge aegeria,"Pararge aegeria (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Nymphalidae,Pararge
bxl_2.3,Pieris brassicae,"Pieris brassicae (Linnaeus, 1758)",Pieris brassicae,"Pieris brassicae (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Pieridae,Pieris
bxl_2.3,Pieris napi,"Pieris napi (Linnaeus, 1758)",Pieris napi,"Pieris napi (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Pieridae,Pieris
bxl_2.3,Pieris rapae,"Pieris rapae (Linnaeus, 1758)",Pieris rapae,"Pieris rapae (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Pieridae,Pieris
bxl_2.3,Polygonia c-album,"Polygonia c-album (Linnaeus, 1758)",Polygonia c-album,"Polygonia c-album (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Nymphalidae,Polygonia
bxl_2.3,Polyommatus icarus,"Polyommatus icarus (Rottemburg, 1775)",Polyommatus icarus,"Polyommatus icarus (Rottemburg, 1775)",Animalia,Arthropoda,Lepidoptera,Lycaenidae,Polyommatus
bxl_2.3,Pyronia tithonus,"Pyronia tithonus (Linnaeus, 1767)",Pyronia tithonus,"Pyronia tithonus (Linnaeus, 1767)",Animalia,Arthropoda,Lepidoptera,Nymphalidae,Pyronia
bxl_2.3,Thecla betulae,"Thecla betulae (Linnaeus, 1758)",Thecla betulae,"Thecla betulae (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Lycaenidae,Thecla
bxl_2.3,Thymelicus lineola,"Thymelicus lineola (Ochsenheimer, 1808)",Thymelicus lineola,"Thymelicus lineola (Ochsenheimer, 1808)",Animalia,Arthropoda,Lepidoptera,Hesperiidae,Thymelicus
bxl_2.3,Thymelicus sylvestris,"Thymelicus sylvestris (Poda, 1761)",Thymelicus sylvestris,"Thymelicus sylvestris (Poda, 1761)",Animalia,Arthropoda,Lepidoptera,Hesperiidae,Thymelicus
bxl_2.3,Vanessa atalanta,"Vanessa atalanta (Linnaeus, 1758)",Vanessa atalanta,"Vanessa atalanta (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Nymphalidae,Vanessa
bxl_2.3,Vanessa cardui,"Vanessa cardui (Linnaeus, 1758)",Vanessa cardui,"Vanessa cardui (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Nymphalidae,Vanessa
bxl_2.3,Aeshna affinis,"Aeshna affinis Vander Linden, 1820",Aeshna affinis,"Aeshna affinis Vander Linden, 1820",Animalia,Arthropoda,Odonata,Aeshnidae,Aeshna
bxl_2.3,Aeshna cyanea,"Aeshna cyanea Müller, 1764",Aeshna cyanea,"Aeshna cyanea Müller, 1764",Animalia,Arthropoda,Odonata,Aeshnidae,Aeshna
bxl_2.3,Aeshna grandis,"Aeshna grandis Linnaeus, 1758",Aeshna grandis,"Aeshna grandis Linnaeus, 1758",Animalia,Arthropoda,Odonata,Aeshnidae,Aeshna
bxl_2.3,Aeshna mixta,"Aeshna mixta Latreille, 1805",Aeshna mixta,"Aeshna mixta Latreille, 1805",Animalia,Arthropoda,Odonata,Aeshnidae,Aeshna
bxl_2.3,Aeshna subarctica,"Aeshna subarctica Walker, 1908",Aeshna subarctica,"Aeshna subarctica Walker, 1908",Animalia,Arthropoda,Odonata,Aeshnidae,Aeshna
bxl_2.3,Anax imperator,"Anax imperator Leach, 1815",Anax imperator,"Anax imperator Leach, 1815",Animalia,Arthropoda,Odonata,Aeshnidae,Anax
bxl_2.3,Brachytron pratense,"Brachytron pratense Müller, 1764",Brachytron pratense,"Brachytron pratense Müller, 1764",Animalia,Arthropoda,Odonata,Aeshnidae,Brachytron
bxl_2.3,Calopteryx splendens,"Calopteryx splendens Harris, 1780",Calopteryx splendens,"Calopteryx splendens Harris, 1780",Animalia,Arthropoda,Odonata,Calopterygidae,Calopteryx
bxl_2.3,Ceriagrion tenellum,"Ceriagrion tenellum De Villers, 1789",Ceriagrion tenellum,"Ceriagrion tenellum De Villers, 1789",Animalia,Arthropoda,Odonata,Coenagrionidae,Ceriagrion
bxl_2.3,Coenagrion lunulatum,"Coenagrion lunulatum Charpentier, 1840",Coenagrion lunulatum,"Coenagrion lunulatum Charpentier, 1840",Animalia,Arthropoda,Odonata,Coenagrionidae,Coenagrion
bxl_2.3,Coenagrion mercuriale,"Coenagrion mercuriale Charpentier, 1840",Coenagrion mercuriale,"Coenagrion mercuriale Charpentier, 1840",Animalia,Arthropoda,Odonata,Coenagrionidae,Coenagrion
bxl_2.3,Coenagrion puella,"Coenagrion puella Linnaeus, 1758",Coenagrion puella,"Coenagrion puella Linnaeus, 1758",Animalia,Arthropoda,Odonata,Coenagrionidae,Coenagrion
bxl_2.3,Cordulegaster bidentata,"Cordulegaster bidentata Selys, 1843",Cordulegaster bidentata,"Cordulegaster bidentata Selys, 1843",Animalia,Arthropoda,Odonata,Cordulegastridae,Cordulegaster
bxl_2.3,Cordulegaster boltoni,"Cordulegaster boltonii Donovan, 1807",Cordulegaster boltonii,"Cordulegaster boltonii Donovan, 1807",Animalia,Arthropoda,Odonata,Cordulegastridae,Cordulegaster
bxl_2.3,Cordulia aenea,"Cordulia aenea Linnaeus, 1758",Cordulia aenea,"Cordulia aenea Linnaeus, 1758",Animalia,Arthropoda,Odonata,Corduliidae,Cordulia
bxl_2.3,Enallagma cyathigerum,"Enallagma cyathigerum Charpentier, 1840",Enallagma cyathigerum,"Enallagma cyathigerum Charpentier, 1840",Animalia,Arthropoda,Odonata,Coenagrionidae,Enallagma
bxl_2.3,Epitheca bimaculata,"Epitheca bimaculata Charpentier, 1825",Epitheca bimaculata,"Epitheca bimaculata Charpentier, 1825",Animalia,Arthropoda,Odonata,Corduliidae,Epitheca
bxl_2.3,Erythromma najas,"Erythromma najas Hansemann, 1823",Erythromma najas,"Erythromma najas Hansemann, 1823",Animalia,Arthropoda,Odonata,Coenagrionidae,Erythromma
bxl_2.3,Erythromma viridulum,"Erythromma viridulum Charpentier, 1840",Erythromma viridulum,"Erythromma viridulum Charpentier, 1840",Animalia,Arthropoda,Odonata,Coenagrionidae,Erythromma
bxl_2.3,Gomphus pulchellus,"Gomphus pulchellus Selys, 1840",Gomphus pulchellus,"Gomphus pulchellus Selys, 1840",Animalia,Arthropoda,Odonata,Gomphidae,Gomphus
bxl_2.3,Ischnura elegans,"Ischnura elegans Vander Linden, 1820",Ischnura elegans,"Ischnura elegans Vander Linden, 1820",Animalia,Arthropoda,Odonata,Coenagrionidae,Ischnura
bxl_2.3,Ischnura pumilio,"Ischnura pumilio Charpentier, 1825",Ischnura pumilio,"Ischnura pumilio Charpentier, 1825",Animalia,Arthropoda,Odonata,Coenagrionidae,Ischnura
bxl_2.3,Lestes sponsa,"Lestes sponsa Hansemann, 1823",Lestes sponsa,"Lestes sponsa Hansemann, 1823",Animalia,Arthropoda,Odonata,Lestidae,Lestes
bxl_2.3,Lestes viridis,"Lestes viridis Vander Linden, 1825",Lestes viridis,"Lestes viridis Vander Linden, 1825",Animalia,Arthropoda,Odonata,Lestidae,Lestes
bxl_2.3,Leucorrhinia caudalis,"Leucorrhinia caudalis Charpentier, 1840",Leucorrhinia caudalis,"Leucorrhinia caudalis Charpentier, 1840",Animalia,Arthropoda,Odonata,Libellulidae,Leucorrhinia
bxl_2.3,Libellula depressa,"Libellula depressa Linnaeus, 1758",Libellula depressa,"Libellula depressa Linnaeus, 1758",Animalia,Arthropoda,Odonata,Libellulidae,Libellula
bxl_2.3,Libellula quadrimaculata,"Libellula quadrimaculata Linnaeus, 1758",Libellula quadrimaculata,"Libellula quadrimaculata Linnaeus, 1758",Animalia,Arthropoda,Odonata,Libellulidae,Libellula
bxl_2.3,Nehalennia speciosa,"Nehalennia speciosa Charpentier, 1840",Nehalennia speciosa,"Nehalennia speciosa Charpentier, 1840",Animalia,Arthropoda,Odonata,Coenagrionidae,Nehalennia
bxl_2.3,Onychogomphus forcipatus,"Onychogomphus forcipatus Linnaeus, 1758",Onychogomphus forcipatus,"Onychogomphus forcipatus Linnaeus, 1758",Animalia,Arthropoda,Odonata,Gomphidae,Onychogomphus
bxl_2.3,Onychogomphus uncatus,"Onychogomphus uncatus Charpentier, 1840",Onychogomphus uncatus,"Onychogomphus uncatus Charpentier, 1840",Animalia,Arthropoda,Odonata,Gomphidae,Onychogomphus
bxl_2.3,Orthetrum cancellatum,"Orthetrum cancellatum Linnaeus, 1758",Orthetrum cancellatum,"Orthetrum cancellatum Linnaeus, 1758",Animalia,Arthropoda,Odonata,Libellulidae,Orthetrum
bxl_2.3,Oxygastra curtisii,"Oxygastra curtisii Dale, 1834",Oxygastra curtisii,"Oxygastra curtisii Dale, 1834",Animalia,Arthropoda,Odonata,Corduliidae,Oxygastra
bxl_2.3,Platycnemis pennipes,"Platycnemis pennipes Pallas, 1771",Platycnemis pennipes,"Platycnemis pennipes Pallas, 1771",Animalia,Arthropoda,Odonata,Platycnemididae,Platycnemis
bxl_2.3,Pyrrhosoma nymphula,"Pyrrhosoma nymphula Sulzer, 1776",Pyrrhosoma nymphula,"Pyrrhosoma nymphula Sulzer, 1776",Animalia,Arthropoda,Odonata,Coenagrionidae,Pyrrhosoma
bxl_2.3,Somatochlora arctica,"Somatochlora arctica Zetterstedt, 1840",Somatochlora arctica,"Somatochlora arctica Zetterstedt, 1840",Animalia,Arthropoda,Odonata,Corduliidae,Somatochlora
bxl_2.3,Sympetrum danae,"Sympetrum danae Sulzer, 1776",Sympetrum danae,"Sympetrum danae Sulzer, 1776",Animalia,Arthropoda,Odonata,Libellulidae,Sympetrum
bxl_2.3,Sympetrum pedemontanum,"Sympetrum pedemontanum O.F.Müller, 1766",Sympetrum pedemontanum,"Sympetrum pedemontanum O.F.Müller, 1766",Animalia,Arthropoda,Odonata,Libellulidae,Sympetrum
bxl_2.3,Sympetrum sanguineum,"Sympetrum sanguineum Müller, 1764",Sympetrum sanguineum,"Sympetrum sanguineum Müller, 1764",Animalia,Arthropoda,Odonata,Libellulidae,Sympetrum
bxl_2.3,Sympetrum striolatum,"Sympetrum striolatum Charpentier, 1840",Sympetrum striolatum,"Sympetrum striolatum Charpentier, 1840",Animalia,Arthropoda,Odonata,Libellulidae,Sympetrum
bxl_2.3,Sympetrum vulgatum,"Sympetrum vulgatum Linnaeus, 1758",Sympetrum vulgatum,"Sympetrum vulgatum Linnaeus, 1758",Animalia,Arthropoda,Odonata,Libellulidae,Sympetrum
bxl_2.3,Barbitistes serricauda,"Barbitistes serricauda (Fabricius, 1794)",Barbitistes serricauda,"Barbitistes serricauda (Fabricius, 1794)",Animalia,Arthropoda,Orthoptera,Tettigoniidae,Barbitistes
bxl_2.3,Chorthippus brunneus,"Chorthippus brunneus (Thunberg, 1815)",Chorthippus brunneus,"Chorthippus brunneus (Thunberg, 1815)",Animalia,Arthropoda,Orthoptera,Acrididae,Chorthippus
bxl_2.3,Chorthippus bigutulus,"Chorthippus biguttulus (Linnaeus, 1758)",Chorthippus biguttulus,"Chorthippus biguttulus (Linnaeus, 1758)",Animalia,Arthropoda,Orthoptera,Acrididae,Chorthippus
bxl_2.3,Chorthippus parallelus,"Chorthippus parallelus (Zetterstedt, 1821)",Chorthippus parallelus,Pseudochorthippus parallelus parallelus,Animalia,Arthropoda,Orthoptera,Acrididae,Pseudochorthippus
bxl_2.3,Chorthippus albomarginatus,"Chorthippus albomarginatus (De Geer, 1773)",Chorthippus albomarginatus,"Chorthippus albomarginatus (De Geer, 1773)",Animalia,Arthropoda,Orthoptera,Acrididae,Chorthippus
bxl_2.3,Conocephalus discolor,"Conocephalus discolor Thunberg, 1815",Conocephalus discolor,Conocephalus fuscus fuscus,Animalia,Arthropoda,Orthoptera,Tettigoniidae,Conocephalus
bxl_2.3,Conocephalus dorsalis,"Conocephalus dorsalis (Latreille, 1804)",Conocephalus dorsalis,"Conocephalus dorsalis (Latreille, 1804)",Animalia,Arthropoda,Orthoptera,Tettigoniidae,Conocephalus
bxl_2.3,Gryllotalpa gryllotalpa,"Gryllotalpa gryllotalpa (Linnaeus, 1758)",Gryllotalpa gryllotalpa,"Gryllotalpa gryllotalpa (Linnaeus, 1758)",Animalia,Arthropoda,Orthoptera,Gryllotalpidae,Gryllotalpa
bxl_2.3,Leptophyes punctatissima,"Leptophyes punctatissima (Bosc, 1792)",Leptophyes punctatissima,"Leptophyes punctatissima (Bosc, 1792)",Animalia,Arthropoda,Orthoptera,Tettigoniidae,Leptophyes
bxl_2.3,Meconema thalassinum,"Meconema thalassinum (De Geer, 1773)",Meconema thalassinum,"Meconema thalassinum (De Geer, 1773)",Animalia,Arthropoda,Orthoptera,Tettigoniidae,Meconema
bxl_2.3,Meconema meridionale,"Meconema meridionale Costa & A., 1860",Meconema meridionale,"Meconema meridionale Costa & A., 1860",Animalia,Arthropoda,Orthoptera,Tettigoniidae,Meconema
bxl_2.3,Phaneroptera falcata,"Phaneroptera falcata (Poda, 1761)",Phaneroptera falcata,"Phaneroptera falcata (Poda, 1761)",Animalia,Arthropoda,Orthoptera,Tettigoniidae,Phaneroptera
bxl_2.3,Pholidoptera griseoaptera,"Pholidoptera griseoaptera (De Geer, 1773)",Pholidoptera griseoaptera,"Pholidoptera griseoaptera (De Geer, 1773)",Animalia,Arthropoda,Orthoptera,Tettigoniidae,Pholidoptera
bxl_2.3,Stethophyma grossum,"Stethophyma grossum (Linnaeus, 1758)",Stethophyma grossum,"Stethophyma grossum (Linnaeus, 1758)",Animalia,Arthropoda,Orthoptera,Acrididae,Stethophyma
bxl_2.3,Tetrix subulata,"Tetrix subulata (Linnaeus, 1758)",Tetrix subulata,"Tetrix subulata (Linnaeus, 1758)",Animalia,Arthropoda,Orthoptera,Tetrigidae,Tetrix
bxl_2.3,Tetrix tenuicornis,"Tetrix tenuicornis (Sahlberg, 1891)",Tetrix tenuicornis,"Tetrix tenuicornis (Sahlberg, 1891)",Animalia,Arthropoda,Orthoptera,Tetrigidae,Tetrix
bxl_2.3,Tetrix ceperoi,"Tetrix ceperoi (Bolívar & I., 1887)",Tetrix ceperoi,"Tetrix ceperoi (Bolívar & I., 1887)",Animalia,Arthropoda,Orthoptera,Tetrigidae,Tetrix
bxl_2.3,Tettigonia viridissima,"Tettigonia viridissima (Linnaeus, 1758)",Tettigonia viridissima,"Tettigonia viridissima (Linnaeus, 1758)",Animalia,Arthropoda,Orthoptera,Tettigoniidae,Tettigonia
bxl_2.3,Atypus affinis,"Atypus affinis Eichwald, 1830",Atypus affinis,"Atypus affinis Eichwald, 1830",Animalia,Arthropoda,Araneae,Atypidae,Atypus
bxl_2.3,Aira caryophyllea,Aira caryophyllea L.,Aira caryophyllea,Aira caryophyllea L.,Plantae,Tracheophyta,Poales,Poaceae,Aira
bxl_2.3,Aira praecox,Aira praecox L.,Aira praecox,Aira praecox L.,Plantae,Tracheophyta,Poales,Poaceae,Aira
bxl_2.3,Alchemilla glabra,Alchemilla glabra Neygenf.,Alchemilla glabra,Alchemilla glabra Neygenf.,Plantae,Tracheophyta,Rosales,Rosaceae,Alchemilla
bxl_2.3,Alchemilla xanthochlora,Alchemilla xanthochlora Rothm.,Alchemilla xanthochlora,Alchemilla xanthochlora Rothm.,Plantae,Tracheophyta,Rosales,Rosaceae,Alchemilla
bxl_2.3,Anemone ranunculoides,Anemone ranunculoides L.,Anemone ranunculoides,Anemone ranunculoides L.,Plantae,Tracheophyta,Ranunculales,Ranunculaceae,Anemone
bxl_2.3,Anthemis arvensis,Anthemis arvensis L.,Anthemis arvensis,Anthemis arvensis L.,Plantae,Tracheophyta,Asterales,Asteraceae,Anthemis
bxl_2.3,Anthyllis vulneraria,Anthyllis vulneraria L.,Anthyllis vulneraria,Anthyllis vulneraria L.,Plantae,Tracheophyta,Fabales,Fabaceae,Anthyllis
bxl_2.3,Arctium nemorosum,Arctium nemorosum Lejeune,Arctium nemorosum,Arctium nemorosum Lejeune,Plantae,Tracheophyta,Asterales,Asteraceae,Arctium
bxl_2.3,Atropa bella-donna,Atropa belladonna L.,Atropa belladonna,Atropa belladonna L.,Plantae,Tracheophyta,Solanales,Solanaceae,Atropa
bxl_2.3,Bromus ramosus,Bromus ramosus Huds.,Bromus ramosus,Bromus ramosus Huds.,Plantae,Tracheophyta,Poales,Poaceae,Bromus
bxl_2.3,Carex caryophyllea,Carex caryophyllea Latour.,Carex caryophyllea,Carex caryophyllea Latour.,Plantae,Tracheophyta,Poales,Cyperaceae,Carex
bxl_2.3,Carex digitata,Carex digitata L.,Carex digitata,Carex digitata L.,Plantae,Tracheophyta,Poales,Cyperaceae,Carex
bxl_2.3,Carex divulsa,Carex divulsa Stokes,Carex divulsa,Carex divulsa Stokes,Plantae,Tracheophyta,Poales,Cyperaceae,Carex
bxl_2.3,Carex strigosa,Carex strigosa Huds.,Carex strigosa,Carex strigosa Huds.,Plantae,Tracheophyta,Poales,Cyperaceae,Carex
bxl_2.3,Catabrosa aquatica,Catabrosa aquatica P.Beauv.,Catabrosa aquatica,Catabrosa aquatica P.Beauv.,Plantae,Tracheophyta,Poales,Poaceae,Catabrosa
bxl_2.3,Catapodium rigidum,Catapodium rigidum (L.) C.E.Hubb.,Catapodium rigidum,Catapodium rigidum (L.) C.E.Hubb.,Plantae,Tracheophyta,Poales,Poaceae,Catapodium
bxl_2.3,Centranthus ruber,Centranthus ruber (All.) Lam. & DC.,Centranthus ruber,Centranthus ruber (All.) Lam. & DC.,Plantae,Tracheophyta,Dipsacales,Caprifoliaceae,Centranthus
bxl_2.3,Corydalis solida,Corydalis solida (L.) Clairv.,Corydalis solida,Corydalis solida (L.) Clairv.,Plantae,Tracheophyta,Ranunculales,Papaveraceae,Corydalis
bxl_2.3,Corynephorus canescens,Corynephorus canescens P.Beauv.,Corynephorus canescens,Corynephorus canescens P.Beauv.,Plantae,Tracheophyta,Poales,Poaceae,Corynephorus
bxl_2.3,Cyperus fuscus,Cyperus fuscus L.,Cyperus fuscus,Cyperus fuscus L.,Plantae,Tracheophyta,Poales,Cyperaceae,Cyperus
bxl_2.3,Dianthus armeria,Dianthus armeria L.,Dianthus armeria,Dianthus armeria L.,Plantae,Tracheophyta,Caryophyllales,Caryophyllaceae,Dianthus
bxl_2.3,Epilobium lanceolatum,Epilobium lanceolatum Sebast. & Mauri,Epilobium lanceolatum,Epilobium lanceolatum Sebast. & Mauri,Plantae,Tracheophyta,Myrtales,Onagraceae,Epilobium
bxl_2.3,Equisetum sylvaticum,Equisetum sylvaticum L.,Equisetum sylvaticum,Equisetum sylvaticum L.,Plantae,Tracheophyta,Equisetales,Equisetaceae,Equisetum
bxl_2.3,Epipactis helleborine,Epipactis helleborine (L.) Crantz,Epipactis helleborine,Epipactis helleborine (L.) Crantz,Plantae,Tracheophyta,Asparagales,Orchidaceae,Epipactis
bxl_2.3,Erigeron acer,Erigeron acer L.,Erigeron acer,Erigeron acer L.,Plantae,Tracheophyta,Asterales,Asteraceae,Erigeron
bxl_2.3,Euphorbia exigua,Euphorbia exigua L.,Euphorbia exigua,Euphorbia exigua L.,Plantae,Tracheophyta,Malpighiales,Euphorbiaceae,Euphorbia
bxl_2.3,Gagea spathacea,Gagea spathacea Salisb.,Gagea spathacea,Gagea spathacea Salisb.,Plantae,Tracheophyta,Liliales,Liliaceae,Gagea
bxl_2.3,Gymnocarpium dryopteris,Gymnocarpium dryopteris Newm.,Gymnocarpium dryopteris,Gymnocarpium dryopteris Newm.,Plantae,Tracheophyta,Polypodiales,Cystopteridaceae,Gymnocarpium
bxl_2.3,Helleborus viridis,Helleborus viridis L.,Helleborus viridis,Helleborus viridis L.,Plantae,Tracheophyta,Ranunculales,Ranunculaceae,Helleborus
bxl_2.3,Hieracium lactucella,Hieracium lactucella Wallr.,Hieracium lactucella,Pilosella lactucella subsp. lactucella,Plantae,Tracheophyta,Asterales,Asteraceae,Pilosella
bxl_2.3,Hieracium maculatum,Hieracium maculatum Schrank,Hieracium maculatum,Hieracium maculatum Schrank,Plantae,Tracheophyta,Asterales,Asteraceae,Hieracium
bxl_2.3,Holosteum umbellatum,Holosteum umbellatum L.,Holosteum umbellatum,Holosteum umbellatum L.,Plantae,Tracheophyta,Caryophyllales,Caryophyllaceae,Holosteum
bxl_2.3,Hypericum hirsutum,Hypericum hirsutum L.,Hypericum hirsutum,Hypericum hirsutum L.,Plantae,Tracheophyta,Malpighiales,Hypericaceae,Hypericum
bxl_2.3,Hypericum montanum,Hypericum montanum L.,Hypericum montanum,Hypericum montanum L.,Plantae,Tracheophyta,Malpighiales,Hypericaceae,Hypericum
bxl_2.3,Juncus acutiflorus,Juncus acutiflorus Ehrh. ex Hoffm.,Juncus acutiflorus,Juncus acutiflorus Ehrh. ex Hoffm.,Plantae,Tracheophyta,Poales,Juncaceae,Juncus
bxl_2.3,Juncus subnodulosus,Juncus subnodulosus Schrank,Juncus subnodulosus,Juncus subnodulosus Schrank,Plantae,Tracheophyta,Poales,Juncaceae,Juncus
bxl_2.3,Knautia arvensis,Knautia arvensis Coult.,Knautia arvensis,Knautia arvensis Coult.,Plantae,Tracheophyta,Dipsacales,Caprifoliaceae,Knautia
bxl_2.3,Lathyrus aphaca,Lathyrus aphaca L.,Lathyrus aphaca,Lathyrus aphaca L.,Plantae,Tracheophyta,Fabales,Fabaceae,Lathyrus
bxl_2.3,Leersia oryzoides,Leersia oryzoides (L.) Sw.,Leersia oryzoides,Leersia oryzoides (L.) Sw.,Plantae,Tracheophyta,Poales,Poaceae,Leersia
bxl_2.3,Legousia speculum-veneris,Legousia speculum-veneris (L.) Chaix,Legousia speculum-veneris,Legousia speculum-veneris (L.) Chaix,Plantae,Tracheophyta,Asterales,Campanulaceae,Legousia
bxl_2.3,Leontodon hispidus,Leontodon hispidus L.,Leontodon hispidus,Leontodon hispidus L.,Plantae,Tracheophyta,Asterales,Asteraceae,Leontodon
bxl_2.3,Leonurus cardiaca,Leonurus cardiaca L.,Leonurus cardiaca,Leonurus cardiaca L.,Plantae,Tracheophyta,Lamiales,Lamiaceae,Leonurus
bxl_2.3,Lithospermum officinale,Lithospermum officinale L.,Lithospermum officinale,Lithospermum officinale L.,Plantae,Tracheophyta,Boraginales,Boraginaceae,Lithospermum
bxl_2.3,Malva alcea,Malva alcea L.,Malva alcea,Malva alcea L.,Plantae,Tracheophyta,Malvales,Malvaceae,Malva
bxl_2.3,Melampyrum pratense,Melampyrum pratense L.,Melampyrum pratense,Melampyrum pratense L.,Plantae,Tracheophyta,Lamiales,Orobanchaceae,Melampyrum
bxl_2.3,Myosotis stricta,Myosotis stricta Link ex Roem. & Schult.,Myosotis stricta,Myosotis stricta Link ex Roem. & Schult.,Plantae,Tracheophyta,Boraginales,Boraginaceae,Myosotis
bxl_2.3,Myriophyllum verticillatum,Myriophyllum verticillatum L.,Myriophyllum verticillatum,Myriophyllum verticillatum L.,Plantae,Tracheophyta,Saxifragales,Haloragaceae,Myriophyllum
bxl_2.3,Nardus stricta,Nardus stricta L.,Nardus stricta,Nardus stricta L.,Plantae,Tracheophyta,Poales,Poaceae,Nardus
bxl_2.3,Odontites vernus,Odontites vernus Dumort.,Odontites vernus,Odontites vernus Dumort.,Plantae,Tracheophyta,Lamiales,Orobanchaceae,Odontites
bxl_2.3,Oreopteris limbosperma,Oreopteris limbosperma (All.) Holub,Oreopteris limbosperma,Oreopteris limbosperma (All.) Holub,Plantae,Tracheophyta,Polypodiales,Thelypteridaceae,Oreopteris
bxl_2.3,Parietaria officinalis,Parietaria officinalis L.,Parietaria officinalis,Parietaria officinalis L.,Plantae,Tracheophyta,Rosales,Urticaceae,Parietaria
bxl_2.3,Petrorhagia prolifera,Petrorhagia prolifera (L.) P.W.Ball & Heywood,Petrorhagia prolifera,Petrorhagia prolifera (L.) P.W.Ball & Heywood,Plantae,Tracheophyta,Caryophyllales,Caryophyllaceae,Petrorhagia
bxl_2.3,Phyteuma spicatum,Phyteuma spicatum L.,Phyteuma spicatum,Phyteuma spicatum L.,Plantae,Tracheophyta,Asterales,Campanulaceae,Phyteuma
