id	speciesbeid	colid	acceptedname	vernacularnamefr	vernacularnamenl	scientificnameauthorship	parentid	distributionstatuscode	taxonranken	media	taxonomicstatusen	speciesbeparentid	bruenvi_created	bruenvi_modified	bruenvi_author
33164	45080		Tephrocybe tylicolor		kleine grauwkop	(Fr.:Fr.) M.M. Moser	43749	1a	species		accepted	56910	2015-04-29		
33218	45319		Torula herbarum			Link:Fr.	43775	1a	species		accepted	56945	2015-04-29		
33317	45682		Trichopezizella horridula			(Desm.) Raitv.	43807	1a	species		accepted	56981	2015-04-29		
33326	45693		Trichosphaerella decipiens			E. Bommer, M. Rousseau & Sacc.	43812	1a	species		accepted	56986	2015-04-29		
33360	45836		Tremella foliacea		bruine trilzwam	Pers.:Fr., 1799	43826	1a	species		accepted	57000	2015-04-29		
33367	45843		Tremella penetrans			(Hauerslev) Jülich	43826	1a	species		accepted	57000	2015-04-29		
33395	45886		Trichosphaeria pilosa			(Pers.) Fuckel	43832	1a	species		accepted	57006	2015-04-29		
33426	45925		Tubeufia cerea			(Berk. & M.A. Curtis) Höhn., 1919	43840	1a	species		teleomorph	57014	2015-04-29		
33427	45926		Tubeufia helicomyces			Höhn.	43840	4	species		accepted	57014	2015-04-29		
33444	45962		Tympanis acericola			J.W. Groves, 1952	43849	1a	species		teleomorph	57023	2015-04-29		
33445	45963		Tympanis alnea		elzebundelbekertje	(Pers.:Fr.) Fr.	43849	1a	species		teleomorph	57023	2015-04-29		
33447	45965		Tympanis hypopodia		dennebundelbekertje	Nyl.	43849	1a	species		accepted	57023	2015-04-29		
33454	46040		Typhula dubia			(Maas Geest.) prov.	43853	1a	species		accepted	57027	2015-04-29		
33460	46057		Typhula phacorrhiza		linzeknotsje	(Reichard) Fr., 1821	43853	1a	species		accepted	57027	2015-04-29		
33463	46062		Typhula variabilis			Riess, 1853	43853	1a	species		accepted	57027	2015-04-29		
33612	46328		Valsa abietis			Fr.:Fr.	43877	1a	species		teleomorph	57051	2015-04-29		
33613	46329		Valsa acclinis			Oudem.	43877	1a	species		accepted	57051	2015-04-29		
33619	46337		Valsa coronata			(Hoffm.) Fr.	43877	1a	species		accepted	57051	2015-04-29		
33628	46359		Valsa rhodophila			Berk. & Broome	43877	1a	species		accepted	57051	2015-04-29		
33632	46363		Valsa sorbicola			Nitschke	43877	1a	species		accepted	57051	2015-04-29		
33717	46541		Winterella betulae			(Tul. & C. Tul.) Kuntze	43909	3c	species		teleomorph	57088	2015-04-29		
33724	46589		Xeromyces bisporus			L.R. Fraser, 1953	43916	1a	species		accepted	57095	2015-04-29		
33772	46746		Thelocarpon strasseri		stronkstuifmeelkorst	Zahlbr.	43953	1a	species		accepted	57132	2015-04-29		
33778	46752		Trapelia coarctata		gewoon sterschoteltje	(Sm.) M. Choisy	43956	1a	species		accepted	57135	2015-04-29		
33789	46763		Arthonia intexta				43958	1a	species		accepted	57137	2015-04-29		
33792	46766		Arthonia ligniariella		rottend houtvlekje	Coppins	43958	1a	species		accepted	57137	2015-04-29		
33793	46767		Arthonia muscigena		knotwilgkorst	Th. Fr.	43958	1a	species		accepted	57137	2015-04-29		
33831	46805		Baeomyces rufus		rode heikorst	(Hudson) Rebent.	43967	1a	species		accepted	57146	2015-04-29		
33834	46808		Paranectria oropensis				43968	1a	species		accepted	57147	2015-04-29		
33923	46897		Carbonea supersparsa				44006	1a	species		accepted	57185	2015-04-29		
33966	46940		Hypocenomyce scalaris		gewoon schubjesmos	(Ach. ex Lilj.) M. Choisy	44011	1a	species		accepted	57190	2015-04-29		
34139	47109		Stereocaulon paschale				44098	1a	species		accepted	57277	2015-04-29		
34038	47011		Parmeliopsis ambigua		avocadomos	(Wulfen) Nyl.	44049	1a	species		accepted	57228	2015-04-29		
34140	47110		Stereocaulon pileatum		staafkorrelloof	Ach.	44098	1a	species		accepted	57277	2015-04-29		
34146	47116		Absconditella sphagnorum		veenmoskroesje	Vezda & Poelt	44099	1a	species		accepted	57278	2015-04-29		
34147	47117		Absconditella trivialis		leemkroesje	(Willey ex Tuck.) Vezda	44099	1a	species		accepted	57278	2015-04-29		
34188	47158		Tremella phaeophysciae				43826	1a	species		accepted	57000	2015-04-29		
34215	47185		Verrucaria aethiobola		bruine waterstippelkorst	Wahlenb. ex Ach.	44126	1a	species		accepted	57305	2015-04-29		
34217	47187		Verrucaria bryoctona		zandstippelkorst	(Th. Fr.) Orange	44126	1a	species		accepted	57305	2015-04-29		
34219	47189		Verrucaria calciseda		witte kalkstippelkorst	DC.	44126	1a	species		accepted	57305	2015-04-29		
34227	47197		Verrucaria muralis		zwart-op-wit-korst	Ach.	44126	1a	species		accepted	57305	2015-04-29		
34229	47199		Verrucaria ochrostoma		bleke stippelkorst	(Borrer ex Leight.) Trev.	44126	1a	species		accepted	57305	2015-04-29		
34276	47248		Aphrophora			Germar, 1821	44135		genus		to determine	57314	2015-04-29		
34301	47273		Chrysopilus			Macquart, 1826	44146		genus		to determine	57325	2015-04-29		
34312	47284		Nectria				45397		genus		to determine	58575	2015-04-29		
34316	47288		Atriplex			L.	44698		genus		to determine	57877	2015-04-29		
34418	47390		Lithobius			Leach, 1814	44212		genus		to determine	57391	2015-04-29		
35045	48017		Amblyteles			Wesmael, 1845	44284		genus		to determine	57462	2015-04-29		
35128	48099		Diplazon			Nees, 1818	44284		genus		to determine	57462	2015-04-29		
35130	48101		Dolichomitus			Smith, 1877	44284		genus		to determine	57462	2015-04-29		
35194	48165		Ichneumon			Linnaeus, 1758	44284		genus		to determine	57462	2015-04-29		
35243	48214		Netelia			Gray, 1860	44284		genus		to determine	57462	2015-04-29		
35255	48226		Ophion			Fabricius, 1798	44284		genus		to determine	57462	2015-04-29		
35287	48258		Pimpla			Fabricius, 1804	44284		genus		to determine	57462	2015-04-29		
35562	48543		Cheiloneurus			Westwood, 1833	44298		genus		to determine	57476	2015-04-29		
35654	48635		Perilampus			Latreille, 1809	44304		genus		to determine	57482	2015-04-29		
35871	56878		Stereum				45553		genus		to determine	58731	2015-04-29		
36677	49652		Metopia			Meigen, 1803	44385		genus		to determine	57564	2015-04-29		
37266	50241		Cantharis			Linnaeus, 1758	44138		genus		to determine	57317	2015-04-29		
38258	51248		Philonthus			Curt., 1829	44144		genus		to determine	57323	2015-04-29		
38446	51442		Sympetrum		heidelibellen	Newman, 1833	44561		genus		to determine	57740	2015-04-29		
38539	51534		Hypnum		klauwtjesmos	Hedw.	44602		genus		to determine	57781	2015-04-29		
38754	51746		Daucus			L.	44673		genus		to determine	57852	2015-04-29		
38781	51773		Asplenium			L.	44680		genus		to determine	57859	2015-04-29		
38864	51856		Barbarea			R.Br.	44688		genus		to determine	57867	2015-04-29		
38872	51864		Cardamine			L.	44688		genus		to determine	57867	2015-04-29		
38877	51869		Diplotaxis			DC.	44688		genus		to determine	57867	2015-04-29		
38886	51878		Lepidium			L.	44688		genus		to determine	57867	2015-04-29		
38890	51882		Rorippa			Scop.	44688		genus		to determine	57867	2015-04-29		
38930	51922		Scleranthus			L.	44695		genus		to determine	57874	2015-04-29		
39009	52001		Fagus			L.	44719		genus		to determine	57898	2015-04-29		
39029	52021		Crocus			L.	44730		genus		to determine	57908	2015-04-29		
39061	52053		Allium			L.	44738		genus		to determine	57916	2015-04-29		
39274	52267		Kickxia			Dumort.	44781		genus		to determine	57959	2015-04-29		
39277	52270		Linaria			Mill.	44781		genus		to determine	57959	2015-04-29		
39286	52279		Verbascum			L.	44781		genus		to determine	57959	2015-04-29		
39293	52286		Solanum			L.	44782		genus		to determine	57960	2015-04-29		
39662	52661		Syncopacma			Meyrick, 1925	44897		genus		to determine	58076	2015-04-29		
40999	53999		Cepaea			Held, 1838	45141		genus		to determine	58319	2015-04-29		
41116	54117		Zygiella				45177		genus		to determine	58355	2015-04-29		
41532	54535		Orthotylus			Fieber, 1858	45230		genus		accepted	58408	2015-04-29		
41545	54548		Psallus			Fieber, 1858	45230		genus		accepted	58408	2015-04-29		
41884	54901		Ascocoryne				45369		genus		to determine	58547	2015-04-29		
42514	55584		Flammulaster				45477		genus		to determine	58655	2015-04-29		
42557	55633		Ganoderma				45495		genus		to determine	58673	2015-04-29		
42806	55906		Kirschsteiniothelia				45412		genus		to determine	58590	2015-04-29		
42831	55931		Lachnum				45372		genus		to determine	58550	2015-04-29		
43214	56345		Pezizella				45436		genus		to determine	58614	2015-04-29		
43490	56624		Ramaria				45540		genus		to determine	58718	2015-04-29		
44032	57211		Leptorhaphis		spoelkorst	Körb.	45290		genus		to determine	58468	2015-04-29		
44061	57240		Peltigera		leermos	Willd.	45293		genus		to determine	58471	2015-04-29		
44083	57262		Porpidia		blauwkorst	Körb.	45299		genus		to determine	58477	2015-04-29		
44088	57267		Ramalina		takmos	Ach.	45302		genus		to determine	58480	2015-04-29		
44112	57291		Cresporhaphis				45440		genus		to determine	58618	2015-04-29		
44673	57852		Apiaceae		schermbloemenfamilie		45745		family		to determine	58931	2015-04-29		
44681	57860		Asteraceae		composietenfamilie		45748		family		to determine	58934	2015-04-29		
44876	58055		Amphisbatidae				45618		family		to determine	58796	2015-04-29		
44877	58056		Arctiidae		beervlinders		45618		family		to determine	58796	2015-04-29		
44885	58064		Coleophoridae		kokermotten		45618		family		to determine	58796	2015-04-29		
44899	58078		Glyphipterigidae				45618		family		to determine	58796	2015-04-29		
44901	58080		Heliodinidae				45618		family		to determine	58796	2015-04-29		
44902	58081		Heliozelidae				45618		family		to determine	58796	2015-04-29		
44903	58082		Hepialidae		wortelboorders		45618		family		to determine	58796	2015-04-29		
44906	58085		Lemoniidae				45618		family		to determine	58796	2015-04-29		
44909	58088		Lypusidae				45618		family		to determine	58796	2015-04-29		
44913	58092		Noctuidae		uilen		45618		family		to determine	58796	2015-04-29		
44914	58093		Nolidae		visstaartjes		45618		family		to determine	58796	2015-04-29		
44915	58094		Oecophoridae				45618		family		to determine	58796	2015-04-29		
44917	58096		Plutellidae		koolmotten		45618		family		to determine	58796	2015-04-29		
44921	58100		Roeslerstammiidae				45618		family		to determine	58796	2015-04-29		
44934	58112		Ypsolophidae				45618		family		to determine	58796	2015-04-29		
45004	58182		Turdidae		lijsters en tapuiten		45656		family		to determine	58834	2015-04-29		
45250	58428		Papilionidae		pages		45618		family		to determine	58796	2015-04-29		
45608	58786		Dermaptera		oorwormen		45922		order		to determine	59113	2015-04-29		
45618	58796		Lepidoptera	papillons	vlinders		45922		order		to determine	59113	2015-04-29		
45619	58797		Odonata	libellules	libellen en waterjuffers		45922		order		to determine	59113	2015-04-29		
45660	58838		Petromyzontiformes				45926		order		to determine	59117	2015-04-29		
45810	59001		Mecoptera	mouches scorpion	schorpioenvliegen		45922		order		to determine	59113	2015-04-29		
45815	59006		Embioptera	embioptères			45922		order		to determine	59113	2015-04-29		
45930	59121		Bivalvia		tweekleppigen		45957		class		to determine	59162	2015-04-29		
46218	59487		Pelodytes punctatus	pélodyte ponctué, grenouille persillée	groengestipte kikker	Daudin, 1802	46217	1b	species		accepted	59486	2015-04-29		
46267	59547		Blicca bjoerkna	brème bordelière	bliek, kolblei	Linnaeus, 1758	39364	1a	species		accepted	52358	2015-04-29		
47683	61313		Salmo trutta	truite de mer	zeeforel	Linnaeus, 1758	39436		species		accepted	52433	2015-04-29		
47798	28011		Erignathus barbatus			(Erxleben, 1777)	40948	1b	species		accepted	53946	2015-04-29		
47799	28012		Pagophilus groenlandicus		zadelrob	(Erxleben, 1777)	40950	1b	species		accepted	53948	2015-04-29		
47801	28020		Ziphius cavirostris	ziphius	spitssnuitdolfijn van Cuvier	Cuvier, 1823	40972	1b	species		accepted	53972	2015-04-29		
48349	2419		Gadus morhua	cabillaud, morue	kabeljauw	Linnaeus, 1758	39386	1a	species		accepted	52380	2015-04-29		
49298	3361		Merluccius merluccius	merlu	heek	(Linnaeus, 1758)	39410	1b	species		accepted	52407	2015-04-29		
49332	3130		Fratercula arctica	macareux moine	papegaaiduiker	(Linnaeus, 1758)	40310	1b	species		accepted	53307	2015-04-29		
49385	3140		Calidris minuta	bécasseau minute	kleine strandloper	(Leisler, 1812)	40461	1b	species		accepted	53457	2015-04-29		
49387	3148		Calidris alpina	bécasseau variable	bonte strandloper	(Linnaeus, 1758)	40461	1b	species		accepted	53457	2015-04-29		
49397	3354		Dasyatis pastinaca	pastenague commune	pijlstaartrog	(Linnaeus, 1758)	39380	1a	species		accepted	52374	2015-04-29		
49426	3545		Liza aurata	mulet doré	goudharder	(Risso, 1810)	39413	1a	species		accepted	52410	2015-04-29		
49427	3546		Liza ramada	mulet porc	dunlipharder	(Risso, 1826)	39413	1a	species		accepted	52410	2015-04-29		
49429	3552		Alopias vulpinus	requin renard, renard de mer	voshaai	(Bonnaterre, 1788)	39318	1b	species		accepted	52311	2015-04-29		
49467	3930		Sterna hirundo	sterne pierregarin	visdief	Linnaeus, 1758	40401	1a	species		accepted	53397	2015-04-29		
49474	3954		Sterna dougallii	sterne de Dougall	Dougalls stern	Montagu, 1813	40401	1b	species		accepted	53397	2015-04-29		
49477	3971		Sterna sandvicensis	sterne caugek	grote stern	Latham, 1787	40401	1a	species		accepted	53397	2015-04-29		
49867	64091		Oribatida						order		accepted		2015-04-29		
50085	64161		Chionomys nivalis	campagnol des neiges	sneeuwmuis	(Martins, 1842)			species		accepted		2015-04-29		
37	117		Entoloma fernandae form. fernandae				28778	1a	forma		accepted	34573	2015-04-29		
55	174		Hygrophoropsis aurantiaca form. aurantiaca				4512	1a	forma		accepted	5581	2015-04-29		
138	320		Simocybe centunculus form. bispora				32842	1a	forma		accepted	44077	2015-04-29		
267	513		Bolbitius vitellinus var. titubans			(Bull.:Fr.) M.M. Moser ex Bon	27122	1a	variety		accepted	30851	2015-04-29		
274	526		Boletus radicans var. radicans				4544	1a	variety		accepted	5616	2015-04-29		
286	550		Cantharellus cibarius var. bicolor		roestvlekkencantharel	Maire, 1937	4447	1a	variety		accepted	5504	2015-04-29		
363	714		Debaryomyces hansenii var. fabryii			(M. Ota) Nakase & M. Suzuki, 1985	28304	1a	variety		teleomorph	33892	2015-04-29		
368	733		Dermoloma cuneifolium var. punctipes			Arnolds	4719	1a	variety		accepted	5790	2015-04-29		
395	763		Entoloma conferendum var. pusillum		kleine sterspoorsatijnzwam	(Velen.) Noordel.	4759	1a	variety		accepted	5830	2015-04-29		
407	775		Entoloma sericeum var. sericeum				28795	1a	variety		accepted	34589	2015-04-29		
432	873		Marasmiellus pachycraspedum var. pseudoramealis			Hauskn. & Noordel.	5185	1a	variety		accepted	6252	2015-04-29		
486	987		Hygrocybe conica var. conicopalustris			(R. Haller Aar.) Heinem.	29642	1a	variety		accepted	36782	2015-04-29		
503	1004		Hypoxylon rubiginosum var. perforatum			(Schwein.) L.E. Petrini	29672	1a	variety		accepted	36817	2015-04-29		
620	1185		Mycena pelliculosa var. pelliculosa				5215	1a	variety		accepted	6281	2015-04-29		
621	1187		Mycenella bryophila var. bryophila		tweesporig taaisteeltje		4259	1a	variety		accepted	5287	2015-04-29		
622	1188		Mycenella bryophila var. caesia		blauwpoottaaisteeltje	(Oort) Boekhout	4259	1a	variety		accepted	5287	2015-04-29		
625	1202		Nectria mammoidea var. mammoidea				30674	1a	variety		accepted	39001	2015-04-29		
635	1215		Octospora gemmicola var. tetraspora			Benkert	30708	1a	variety		accepted	39109	2015-04-29		
700	1349		Pichia membranifaciens var. membranifaciens			, 1888	31751	1a	variety		accepted	41196	2015-04-29		
702	1352		Pleospora herbarum var. sarciniformis				31794	1a	variety		accepted	41303	2015-04-29		
719	1411		Psathyrella badiophylla var. microspora			Kits van Wav.	3198	1a	variety		accepted	4235	2015-04-29		
726	1418		Psathyrella typhae var. bispora			Kits van Wav.	3147	1a	variety		accepted	4185	2015-04-29		
761	1498		Russula persicina var. intactior			(J. Schaeffer) Romagn.	32474	1a	variety		accepted	43362	2015-04-29		
818	1682		Trichia decipiens var. olivacea			Meyl.	33372	1a	variety		accepted	45848	2015-04-29		
828	1692		Tricholoma sulphureum var. sulphureum				5429	1a	variety		accepted	6494	2015-04-29		
835	1699		Tulostoma brumale var. pallidum			(Lloyd) J.E. Wright, 1987	33442	1a	variety		accepted	45957	2015-04-29		
843	1722		Venturia tremulae var. tremulae				33697	4	variety		accepted	46489	2015-04-29		
851	1738		Zygosaccharomyces bailii var. bailii				33752	1a	variety		accepted	46703	2015-04-29		
874	1763		Phyteuma spicatum nigrum		zwartblauwe rapunzel	(F.W.Schmidt) Rouy	2370	1a	subspecies		accepted	3409	2015-04-29		
1352	60467		Amblyraja radiata		sterrog	(Donovan, 1808)	48920		species		accepted	62824	2015-04-29		
1357	2404		Leucaspius delineatus	able de heckel	vetje	(Heckel, 1843)	39371	1a	species		accepted	52365	2015-04-29		
51397			Phytomyza tussilaginis			Hendel, 1925			species		accepted		2017-02-20		
1388	2432		Argentina sphyraena		kleine zilversmelt	Linnaeus, 1758	39323	3c	species		accepted	52316	2015-04-29		
1407	2450		Sarpa salpa		gestreepte bokvis	(Linnaeus, 1758)	39451	1b	species		accepted	52448	2015-04-29		
1417	2461		Sebastes viviparus		kleine roodbaars	Kroyer, 1845	39443	1b	species		accepted	52440	2015-04-29		
1437	2480		Asplenium adiantum-nigrum	doradille noire - capillaire noire	zwartsteel	L.	38781	1a	species		accepted	51773	2015-04-29		
1468	2510		Carex digitata	laîche digitée	vingerzegge	L.	38955	1a	species		accepted	51947	2015-04-29		
2234	3274		Graphina anguina				43994	1a	species		accepted	57173	2015-04-29		
1502	2543		Cerastium arvense	céraiste des champs	akkerhoornbloem	L.	38913	1a	species		accepted	51905	2015-04-29		
1541	2581		Dryopteris filix-mas	fougère mâle	mannetjesvaren	(L.) Schott	38974	1a	species		accepted	51966	2015-04-29		
1574	2613		Goodyera repens	goodyère rampante	dennenorchis	(L.) R.Br.	39115	1a	species		accepted	52107	2015-04-29		
1592	2631		Lamiastrum galeobdolon		gele dovenetel	(L.) Ehrend. & Polatschek	39041	1a	species		accepted	52033	2015-04-29		
1718	2753		Stellaria nemorum	stellaire des bois	bosmuur	L.	38933	1a	species		accepted	51925	2015-04-29		
1801	2841		Stethophyma grossum	criquet ensanglanté	moerassprinkhaan	(Linnaeus, 1758)	38661	1a	species		accepted	51656	2015-04-29		
1818	2858		Tetrix tenuicornis	tétrix des carrières	kalkdoorntje	(Sahlberg, 1891)	38681	1a	species		accepted	51676	2015-04-29		
1831	2871		Aeshna mixta	aeschne mixte	paardenbijter	Latreille, 1805	38419	1a	species		accepted	51411	2015-04-29		
1854	2893		Nehalennia speciosa	déesse précieuse	dwergjuffer	(Charpentier, 1840)	38430	1a	species		accepted	51424	2015-04-29		
1961	3004		Nomada ferruginata		geelschouderwespbij	(Linnaeus, 1767)	34308	1a	species		accepted	47280	2015-04-29		
1964	3007		Nomada fucata		kortsprietwespbij	Panzer, 1798	34308	1a	species		accepted	47280	2015-04-29		
1971	3014		Nomada lathburiana		roodharige wespbij	(Kirby, 1802)	34308	1a	species		accepted	47280	2015-04-29		
1972	3015		Nomada leucophthalma		vroege wespbij	(Kirby, 1802)	34308	1a	species		accepted	47280	2015-04-29		
1994	3037		Aricia agestis		bruin blauwtje	(Denis & Schiffermüller, 1775)	41641	1a	species		accepted	54648	2015-04-29		
2042	3084		Cinclus cinclus	cincle plongeur	waterspreeuw	(Linnaeus, 1758)	40354	1b	species		accepted	53350	2015-04-29		
2064	3107		Gyps fulvus	vautour fauve	vale gier	(Hablizl, 1783)	40292	1b	species		accepted	53290	2015-04-29		
2101	3142		Buteo lagopus	buse pattue	ruigpootbuizerd	(Pontoppidan, 1763)	40287	1b	species		accepted	53285	2015-04-29		
51398			Sutera cordata			Kuntze (Thunb.)			species		accepted		2017-02-20		
2104	3145		Calcarius lapponicus	bruant lapon	ijsgors	(Linnaeus, 1758)	40365	1b	species		accepted	53361	2015-04-29		
