id	speciesbeid	colid	acceptedname	vernacularnamefr	vernacularnamenl	scientificnameauthorship	parentid	distributionstatuscode	taxonranken	media	taxonomicstatusen	speciesbeparentid	bruenvi_created	bruenvi_modified	bruenvi_author	n_occs	kingdom_id	bim_kingdom	name_for_gbif	rank_for_gbif	remark	corrected
4332	5362		Psilocybe liniformans		slijmrandkaalkopje	Guzmán & Bas	43448	1a	species		accepted	56582	2015-04-29				3902	Fungi	Psilocybe liniformans Guzmán & Bas	species		FALSE
4367	5404		Ganoderma lucidum		gesteelde lakzwam	(Curtis) P. Karst., 1881	42557	1a	species		accepted	55633	2015-04-29			122	3902	Fungi	Ganoderma lucidum (Curtis) P. Karst., 1881	species		FALSE
4411	5461		Phaeomarasmius erinaceus		egelzwammetje	(Fr.:Fr.) Kühner	43256	1a	species		accepted	56387	2015-04-29				3902	Fungi	Phaeomarasmius erinaceus (Fr.:Fr.) Kühner	species		FALSE
4415	5467		Scleroderma citrinum		gele aardappelbovist	Pers.	43589	1a	species		accepted	56735	2015-04-29			732	3902	Fungi	Scleroderma citrinum Pers.	species		FALSE
4450	5507		Aleurodiscus aurantius		bramemeelschijfje	(Pers.) J. Schröt., 1888	41798	1a	species		accepted	54812	2015-04-29				3902	Fungi	Aleurodiscus aurantius (Pers.) J. Schröt., 1888	species		FALSE
4452	5509		Aleurodiscus disciformis		eikemeelschijfje	(DC.) Pat., 1894	41798	1a	species		accepted	54812	2015-04-29				3902	Fungi	Aleurodiscus disciformis (DC.) Pat., 1894	species		FALSE
4462	5520		Tylospora asterophora		knobbelsporig zilvervlies	(Bonord.) Donk, 1960	43847	1a	species		accepted	57021	2015-04-29				3902	Fungi	Tylospora asterophora (Bonord.) Donk, 1960	species		FALSE
4464	5522		Lopharia spadicea		leerachtige korstzwam	(Pers.) Boidin, 1959	42913	1a	species		accepted	56027	2015-04-29			1	3902	Fungi	Lopharia spadicea (Pers.) Boidin, 1959	species		FALSE
4467	5526		Laxitextum bicolor		tweekleurige korstzwam	(Pers.) Lentz, 1955	42846	1a	species		accepted	55946	2015-04-29				3902	Fungi	Laxitextum bicolor (Pers.) Lentz, 1955	species		FALSE
4502	5571		Phellodon melaleucus		tengere stekelzwam	(Sw. ex Fr.) P. Karst., 1881	43250	1a	species		accepted	56381	2015-04-29				3902	Fungi	Phellodon melaleucus (Sw. ex Fr.) P. Karst., 1881	species		FALSE
4506	5575		Clavulina rugosa		rimpelige koraalzwam	(Bull.) J. Schröt., 1888	42152	1a	species		accepted	55177	2015-04-29			13	3902	Fungi	Clavulina rugosa (Bull.) J. Schröt., 1888	species		FALSE
4541	5613		Alnicola amarescens		bittere zompzwam	Quél.	41791	1a	species		accepted	54804	2015-04-29				3902	Fungi	Alnicola amarescens Quél.	species		FALSE
4925	5995		Gymnopilus stabilis			(Weinm.) P.D. Orton	42633	1a	species		accepted	55716	2015-04-29				3902	Fungi	Gymnopilus stabilis (Weinm.) P.D. Orton	species		FALSE
4930	6000		Gymnopilus decipiens		geurloze bosbrandvlamhoed	(W.G. Sm.) P.D. Orton	42633	1a	species		accepted	55716	2015-04-29				3902	Fungi	Gymnopilus decipiens (W.G. Sm.) P.D. Orton	species		FALSE
4942	6012		Helvella spadicea		nonnekapkluifzwam	Schaeff.	42685	1a	species		accepted	55778	2015-04-29				3902	Fungi	Helvella spadicea Schaeff.	species		FALSE
4943	6013		Helvella queletii		grote schotelkluifzwam	Bres.	42685	1a	species		accepted	55778	2015-04-29				3902	Fungi	Helvella queletii Bres.	species		FALSE
4944	6014		Helvella macropus		schotelkluifzwam	(Pers.:Fr.) P. Karst.	42685	1a	species		accepted	55778	2015-04-29			1	3902	Fungi	Helvella macropus (Pers.:Fr.) P. Karst.	species		FALSE
5148	6216		Lepista ovispora		bundelschijnridderzwam	(J.E. Lange) Gulden	42881	1a	species		accepted	55995	2015-04-29				3902	Fungi	Lepista ovispora (J.E. Lange) Gulden	species		FALSE
5166	6233		Leucocoprinus cretatus		krijtwitte plooiparasol	Lanzoni	42849	1a	species		accepted	55963	2015-04-29				3902	Fungi	Leucocoprinus cretatus Lanzoni	species		FALSE
5176	6243		Lycoperdon ericaeum		dopheistuifzwam	Bonord.	42920	1a	species		accepted	56034	2015-04-29				3902	Fungi	Lycoperdon ericaeum Bonord.	species		FALSE
5193	6259		Melanogaster tuberiformis		roodbruine inkttruffel	Corda	42965	1a	species		accepted	56078	2015-04-29				3902	Fungi	Melanogaster tuberiformis Corda	species		FALSE
5233	6299		Mycenella trachyspora		gezellig taaisteeltje	(Rea) Boekhout	43073	1a	species		accepted	56194	2015-04-29			4	3902	Fungi	Mycenella trachyspora (Rea) Boekhout	species		FALSE
5236	6302		Mycenella margaritispora		grijs taaisteeltje	(J.E. Lange) Singer	43073	1a	species		accepted	56194	2015-04-29				3902	Fungi	Mycenella margaritispora (J.E. Lange) Singer	species		FALSE
5266	6332		Panaeolus guttulatus		kleinsporige vlekplaat	Bres.	43177	1a	species		accepted	56299	2015-04-29				3902	Fungi	Panaeolus guttulatus Bres.	species		FALSE
5297	6363		Pseudobaeospora argentea		zilverig porfierzwammetje	Bas	43450	1a	species		accepted	56584	2015-04-29				3902	Fungi	Pseudobaeospora argentea Bas	species		FALSE
5301	6367		Psilocybe radicosa		stinkzwavelkop	(J.E. Lange) Noordel.	43448	1a	species		accepted	56582	2015-04-29				3902	Fungi	Psilocybe radicosa (J.E. Lange) Noordel.	species		FALSE
5303	6369		Psilocybe pseudocyanea		slanke kopergroenzwam	(Desm.:Fr.) Noordel.	43448	1a	species		accepted	56582	2015-04-29			1	3902	Fungi	Psilocybe pseudocyanea (Desm.:Fr.) Noordel.	species		FALSE
5305	6371		Psilocybe melanosperma		witte stropharia	(Pers.:Fr.) Noordel.	43448	1a	species		accepted	56582	2015-04-29				3902	Fungi	Psilocybe melanosperma (Pers.:Fr.) Noordel.	species		FALSE
5306	6372		Psilocybe marginata		zilversteelzwavelkop	(Pers.:Fr.) Noordel.	43448	1a	species		accepted	56582	2015-04-29				3902	Fungi	Psilocybe marginata (Pers.:Fr.) Noordel.	species		FALSE
5308	6374		Psilocybe laetissima		oranjegeel kaalkopje	Singer & Hauskn.	43448	1a	species		accepted	56582	2015-04-29				3902	Fungi	Psilocybe laetissima Singer & Hauskn.	species		FALSE
5309	6375		Psilocybe laeticolor		smalsporige moeraszwavelkop	(F.H. Møller) Noordel.	43448	1a	species		accepted	56582	2015-04-29				3902	Fungi	Psilocybe laeticolor (F.H. Møller) Noordel.	species		FALSE
5310	6376		Psilocybe halophila		helmstropharia	(Pacioni) Noordel.	43448	1a	species		accepted	56582	2015-04-29				3902	Fungi	Psilocybe halophila (Pacioni) Noordel.	species		FALSE
5322	6388		Rhodocybe melleopallens		bleekoranje zalmplaat	P.D. Orton	43511	1a	species		accepted	56645	2015-04-29				3902	Fungi	Rhodocybe melleopallens P.D. Orton	species		FALSE
5333	6399		Russula velutipes		roze russula	Velen.	43541	1a	species		accepted	56675	2015-04-29			69	3902	Fungi	Russula velutipes Velen.	species		FALSE
5334	6400		Russula urens		groene peperrussula	Romell	43541	1a	species		accepted	56675	2015-04-29				3902	Fungi	Russula urens Romell	species		FALSE
5344	6410		Russula rosea		potloodrussula	Pers.	43541	1a	species		accepted	56675	2015-04-29			230	3902	Fungi	Russula rosea Pers.	species		FALSE
5346	6412		Russula risigallina		abrikozenrussula	(Batsch) Sacc.	43541	1a	species		accepted	56675	2015-04-29			103	3902	Fungi	Russula risigallina (Batsch) Sacc.	species		FALSE
5352	6418		Russula pseudointegra		kleibosrussula	R. Maire	43541	1a	species		accepted	56675	2015-04-29			3	3902	Fungi	Russula pseudointegra R. Maire	species		FALSE
5355	6421		Russula paludosa		appelrussula	Britzelm.	43541	1a	species		accepted	56675	2015-04-29			1	3902	Fungi	Russula paludosa Britzelm.	species		FALSE
5357	6423		Russula ochroleuca		geelwitte russula	Pers.	43541	1a	species		accepted	56675	2015-04-29			870	3902	Fungi	Russula ochroleuca Pers.	species		FALSE
5358	6424		Russula nigricans		grofplaatrussula	(Bull.) Fr.	43541	1a	species		accepted	56675	2015-04-29			385	3902	Fungi	Russula nigricans (Bull.) Fr.	species		FALSE
5362	6428		Russula melliolens		honingrussula	Quél.	43541	1a	species		accepted	56675	2015-04-29			9	3902	Fungi	Russula melliolens Quél.	species		FALSE
5371	6436		Russula insignis		verkleurende kamrussula	Quél.	43541	1a	species		accepted	56675	2015-04-29				3902	Fungi	Russula insignis Quél.	species		FALSE
5373	6438		Russula heterophylla		vorkplaatrussula	(Fr.:Fr.) Fr.	43541	1a	species		accepted	56675	2015-04-29			2	3902	Fungi	Russula heterophylla (Fr.:Fr.) Fr.	species		FALSE
5374	6439		Russula font-queri		zalmsteelrussula	Singer	43541	1a	species		accepted	56675	2015-04-29				3902	Fungi	Russula font-queri Singer	species		FALSE
5381	6446		Russula cutefracta		craquelérussula	Cooke	43541	1a	species		accepted	56675	2015-04-29				3902	Fungi	Russula cutefracta Cooke	species		FALSE
5390	6455		Russula amethystina		amethistrussula	Quél.	43541	1a	species		accepted	56675	2015-04-29				3902	Fungi	Russula amethystina Quél.	species		FALSE
5391	6456		Russula albonigra		zwartwitte russula	(Krombh.) Fr.	43541	1a	species		accepted	56675	2015-04-29			1	3902	Fungi	Russula albonigra (Krombh.) Fr.	species		FALSE
5479	6544		Agaricus xantholepis		geelschubbige satijnchampignon	(F.H. Møller) F.H. Møller	41777	1a	species		accepted	54790	2015-04-29				3902	Fungi	Agaricus xantholepis (F.H. Møller) F.H. Møller	species		FALSE
5483	6548		Agaricus phaeolepidotus		hazelhoenchampignon	(F.H. Møller) F.H. Møller	41777	1a	species		accepted	54790	2015-04-29				3902	Fungi	Agaricus phaeolepidotus (F.H. Møller) F.H. Møller	species		FALSE
5484	6549		Agaricus niveolutescens		satijnchampignon	Huijsman	41777	1a	species		accepted	54790	2015-04-29				3902	Fungi	Agaricus niveolutescens Huijsman	species		FALSE
5485	6550		Agaricus maleolens		vissige champignon	F.H. Møller	41777	1a	species		accepted	54790	2015-04-29				3902	Fungi	Agaricus maleolens F.H. Møller	species		FALSE
5490	6555		Agaricus aestivalis		valse anijschampignon	(F.H. Møller) Pilát	41777	1a	species		accepted	54790	2015-04-29				3902	Fungi	Agaricus aestivalis (F.H. Møller) Pilát	species		FALSE
5493	6558		Aleuria bicucullata		olijke oranje bekerzwam	(Boud.) Gillet	10817	1a	species		accepted	54809	2015-04-29				3902	Fungi	Aleuria bicucullata (Boud.) Gillet	species		FALSE
5497	6562		Alnicola sphagneti		veenmoszompzwam	(P.D. Orton) Romagn.	41791	1a	species		accepted	54804	2015-04-29				3902	Fungi	Alnicola sphagneti (P.D. Orton) Romagn.	species		FALSE
5501	6566		Alnicola suavis		geurige zompzwam	(Bres.) Kühner	41791	1a	species		accepted	54804	2015-04-29				3902	Fungi	Alnicola suavis (Bres.) Kühner	species		FALSE
5503	6568		Alnicola luteolofibrillosa		vlokkige zompzwam	Kühner	41791	1a	species		accepted	54804	2015-04-29				3902	Fungi	Alnicola luteolofibrillosa Kühner	species		FALSE
5507	6572		Alnicola alnetorum		rossige elzezompzwam	(Maire) Kühner	41791	1a	species		accepted	54804	2015-04-29				3902	Fungi	Alnicola alnetorum (Maire) Kühner	species		FALSE
5508	6573		Amanita submembranacea		brokkelzakamaniet	(Bon) Gröger	41810	1a	species		accepted	54824	2015-04-29				3902	Fungi	Amanita submembranacea (Bon) Gröger	species		FALSE
5513	6578		Amanita lividopallescens		bleke amaniet	(Gillet) Seyot	41810	1a	species		accepted	54824	2015-04-29			51	3902	Fungi	Amanita lividopallescens (Gillet) Seyot	species		FALSE
5542	6606		Byssonectria aggregata		klein oranje zandschijfje	(Berk. & Broome) Rogerson & Korf	41989	1a	species		accepted	55009	2015-04-29			2	3902	Fungi	Byssonectria aggregata (Berk. & Broome) Rogerson & Korf	species		FALSE
5556	6619		Cheilymenia lacteoalba		melkwit borstelbekertje	Arnolds & J. Moravec	42118	1a	species		accepted	55143	2015-04-29				3902	Fungi	Cheilymenia lacteoalba Arnolds & J. Moravec	species		FALSE
5557	6620		Cheilymenia fibrillosa		zandborstelbekertje	(Curr.) Le Gal	42118	1a	species		accepted	55143	2015-04-29				3902	Fungi	Cheilymenia fibrillosa (Curr.) Le Gal	species		FALSE
5562	6625		Clitocybe subbulbipes		vliertrechterzwam	Murill	42169	1a	species		accepted	55194	2015-04-29				3902	Fungi	Clitocybe subbulbipes Murill	species		FALSE
5563	6626		Clitocybe subcordispora		vage trechterzwam	Harm.	42169	1a	species		accepted	55194	2015-04-29				3902	Fungi	Clitocybe subcordispora Harm.	species		FALSE
5567	6630		Clitopilus rhodophyllus		oortjesmolenaar	(Bres.) Singer	42156	1a	species		accepted	55181	2015-04-29				3902	Fungi	Clitopilus rhodophyllus (Bres.) Singer	species		FALSE
5622	6684		Proserpinus proserpina	sphinx de l'épilobe	teunisbloempijlstaart	(Pallas, 1772)	40154	0a	species		accepted	53152	2015-04-29			16	45974	Animalia	Proserpinus proserpina (Pallas, 1772)	species		FALSE
5727	6804		Ommatoiulus sabulosus		grote tweestreep	(Linnaeus, 1758)	34385	1a	species		accepted	47357	2015-04-29			2	45974	Animalia	Ommatoiulus sabulosus (Linnaeus, 1758)	species		FALSE
5751	6836		Cryptops parisi		kleibladkruiper	Brolemann 1920	34408	1a	species		accepted	47380	2015-04-29			1	45974	Animalia	Cryptops parisi Brolemann 1920	species		FALSE
6378	7474		Sialis lutaria		elzenvlieg, slijkvlieg	(Linnaeus, 1758)	34696	1a	species		accepted	47667	2015-04-29			22	45974	Animalia	Sialis lutaria (Linnaeus, 1758)	species		FALSE
39362	52356		Aspius				44825		genus		to determine	58003	2015-04-29				45974	Animalia	Aspius	genus		FALSE
7060	52134		Aira			L.	44761		genus		to determine	57939	2015-04-29				45975	Plantae	Aira L.	genus		FALSE
7873	52474		Adela			Latreille, 1796	44873		genus		to determine	58052	2015-04-29				45974	Animalia	Adela Latreille, 1796	genus		FALSE
8616	52965		Moma			Hübner, 1820	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Moma Hübner, 1820	genus		FALSE
9352	10450		Tremex fuscicornis			(Fabricius, 1787)	35407	0a	species		accepted	48377	2015-04-29			1	45974	Animalia	Tremex fuscicornis (Fabricius, 1787)	species		FALSE
9359	10457		Aglaostigma aucupariae			(Klug, 1817)	35411	0a	species		accepted	48381	2015-04-29			8	45974	Animalia	Aglaostigma aucupariae (Klug, 1817)	species		FALSE
9413	10518		Caliroa annulipes		lindebladwesp	(Klug, 1816)	35424	0a	species		accepted	48394	2015-04-29			4	45974	Animalia	Caliroa annulipes (Klug, 1816)	species		FALSE
9482	10598		Eutomostethus ephippium			(Panzer, 1798)	35437	0a	species		accepted	48407	2015-04-29			12	45974	Animalia	Eutomostethus ephippium (Panzer, 1798)	species		FALSE
9725	10885		Bombus sylvestris		vierkleurige koekoekshommel	(Lepeletier, 1832)	34306	1a	species		accepted	47278	2015-04-29			7	45974	Animalia	Bombus sylvestris (Lepeletier, 1832)	species		FALSE
9726	10886		Bombus terrestris		aardhommel	(Linnaeus, 1758)	34306	1a	species		accepted	47278	2015-04-29			209	45974	Animalia	Bombus terrestris (Linnaeus, 1758)	species		FALSE
9732	10897		Colletes daviesanus		wormkruidbij	Smith, 1846	35486	1a	species		accepted	48458	2015-04-29			17	45974	Animalia	Colletes daviesanus Smith, 1846	species		FALSE
9737	10902		Colletes similis		zuidelijke zijdebij	Schenck, 1853	35486	1a	species		accepted	48458	2015-04-29			1	45974	Animalia	Colletes similis Schenck, 1853	species		FALSE
9757	10939		Hylaeus cornutus		gehoornde maskerbij	Curtis, 1831	35496	1a	species		accepted	48472	2015-04-29			4	45974	Animalia	Hylaeus cornutus Curtis, 1831	species		FALSE
9761	10943		Hylaeus hyalinatus		tuinmaskerbij	Smith, 1842	35496	1a	species		accepted	48472	2015-04-29			41	45974	Animalia	Hylaeus hyalinatus Smith, 1842	species		FALSE
9846	11054		Glossiphonia complanata		brede bloedzuiger	(Linnaeus, 1758)	35514	1a	species		accepted	48495	2015-04-29			4	45974	Animalia	Glossiphonia complanata (Linnaeus, 1758)	species		FALSE
9851	11064		Theromyzon tessulatum		eendenbloedzuiger	(O.F.Müller, 1774)	35521	1a	species		accepted	48502	2015-04-29			1	45974	Animalia	Theromyzon tessulatum (O.F.Müller, 1774)	species		FALSE
9852	11065		Haemopis sanguisuga		paardenbloedzuiger	Linnaeus, 1758	35522	1a	species		accepted	48503	2015-04-29			8	45974	Animalia	Haemopis sanguisuga Linnaeus, 1758	species		FALSE
39366	52360		Chondrostoma				44825		genus		to determine	58003	2015-04-29				45974	Animalia	Chondrostoma	genus		FALSE
10333	11585		Sycophila biguttata			(Swederus, 1795)	35637	1a	species		accepted	48618	2015-04-29			1	45974	Animalia	Sycophila biguttata (Swederus, 1795)	species		FALSE
10970	12280		Agromyza abiens			Zetterstedt, 1848	35801	0a	species		accepted	48782	2015-04-29			3	45974	Animalia	Agromyza abiens Zetterstedt, 1848	species		FALSE
10974	12286		Agromyza alnivora			Spencer, 1969	35801	0a	species		accepted	48782	2015-04-29			6	45974	Animalia	Agromyza alnivora Spencer, 1969	species		FALSE
10983	12295		Agromyza frontella			(Rondani, 1874)	35801	3b	species		accepted	48782	2015-04-29			1	45974	Animalia	Agromyza frontella (Rondani, 1874)	species		FALSE
10991	12304		Agromyza nana			Meigen, 1830	35801	0a	species		accepted	48782	2015-04-29			4	45974	Animalia	Agromyza nana Meigen, 1830	species		FALSE
11381	12817		Bombylius discolor		gevlekte wolzwever	Mikan, 1796	35886	0a	species		accepted	48866	2015-04-29			38	45974	Animalia	Bombylius discolor Mikan, 1796	species		FALSE
11432	12883		Protocalliphora azurea			(Fallén, 1817)	35908	0a	species		accepted	48888	2015-04-29			2	45974	Animalia	Protocalliphora azurea (Fallén, 1817)	species		FALSE
11625	13116		Harmandiola tremulae			(Winnertz, 1853)	35955	0a	species		accepted	48935	2015-04-29			1	45974	Animalia	Harmandiola tremulae (Winnertz, 1853)	species		FALSE
11911	13470		Chaoborus crystallinus			(De Geer, 1776)	36039	0a	species		accepted	49018	2015-04-29			1	45974	Animalia	Chaoborus crystallinus (De Geer, 1776)	species		FALSE
39369	52363		Gobio				44825		genus		to determine	58003	2015-04-29				45974	Animalia	Gobio	genus		FALSE
12873	14617		Cacoxenus indagator			Loew, 1858	36284	0a	species		accepted	49262	2015-04-29			6	45974	Animalia	Cacoxenus indagator Loew, 1858	species		FALSE
13363	15215		Platypalpus calceatus			(Meigen, 1822)	36380	0a	species		accepted	49358	2015-04-29			1	45974	Animalia	Platypalpus calceatus (Meigen, 1822)	species		FALSE
13524	15398		Tricholauxania praeusta			(Fallén, 1820)	36412	0a	species		accepted	49390	2015-04-29			2	45974	Animalia	Tricholauxania praeusta (Fallén, 1820)	species		FALSE
13570	15456		Erioptera lutea			Meigen, 1804	36427	0a	species		accepted	49405	2015-04-29			5	45974	Animalia	Erioptera lutea Meigen, 1804	species		FALSE
13637	15540		Neolimnophila placida			(Meigen, 1830)	36445	0a	species		accepted	49422	2015-04-29			1	45974	Animalia	Neolimnophila placida (Meigen, 1830)	species		FALSE
13718	15637		Neria cibaria			(Linnaeus, 1761)	36471	0a	species		accepted	49448	2015-04-29			1	45974	Animalia	Neria cibaria (Linnaeus, 1761)	species		FALSE
13901	15900		Polietes meridionalis			(Peris & Llorente, 1963)	36508	0a	species		accepted	49485	2015-04-29			2	45974	Animalia	Polietes meridionalis (Peris & Llorente, 1963)	species		FALSE
13918	15926		Stomoxys calcitrans		stalvlieg	(Linnaeus, 1758)	36514	0a	species		accepted	49491	2015-04-29			4	45974	Animalia	Stomoxys calcitrans (Linnaeus, 1758)	species		FALSE
14705	16894		Rhagio notatus			(Meigen, 1820)	36662	0a	species		accepted	49637	2015-04-29			1	45974	Animalia	Rhagio notatus (Meigen, 1820)	species		FALSE
15170	17491		Stratiomys potamida			Meigen, 1822	36806	0a	species		accepted	49780	2015-04-29			28	45974	Animalia	Stratiomys potamida Meigen, 1822	species		FALSE
15321	17672		Eupeodes latifasciatus		gele kommazweefvlieg	(Macquart, 1829)	34303	0a	species		accepted	47275	2015-04-29			4	45974	Animalia	Eupeodes latifasciatus (Macquart, 1829)	species		FALSE
15387	17759		Orthonevra brevicornis		bosglimmer	(Loew, 1843)	36851	0a	species		accepted	49825	2015-04-29			3	45974	Animalia	Orthonevra brevicornis (Loew, 1843)	species		FALSE
15424	17797		Platycheirus albimanus		micaplatvoetje	(Fabricius, 1781)	36858	0a	species		accepted	49832	2015-04-29			18	45974	Animalia	Platycheirus albimanus (Fabricius, 1781)	species		FALSE
15716	18158		Lophosia fasciata			Meigen, 1824	36971	0a	species		accepted	49945	2015-04-29			1	45974	Animalia	Lophosia fasciata Meigen, 1824	species		FALSE
15883	18372		Campiglossa absinthii			(Fabricius, 1805)	37048	0a	species		accepted	50021	2015-04-29			3	45974	Animalia	Campiglossa absinthii (Fabricius, 1805)	species		FALSE
