taxonid,annexcode,acceptedname,gbif_scientificName,gbif_accepted_name,gbif_kingdom,gbif_phylum,gbif_order,gbif_class,gbif_family,gbif_genus
23746,BXL-ORD-2012_Annex IV,Cygnus atratus,"Cygnus atratus (Latham, 1790)","Cygnus atratus (Latham, 1790)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Cygnus
25088,BXL-ORD-2012_Annex IV,Ondatra zibethicus,"Ondatra zibethicus (Linnaeus, 1766)","Ondatra zibethicus (Linnaeus, 1766)",Animalia,Chordata,Rodentia,Mammalia,Cricetidae,Ondatra
25095,BXL-ORD-2012_Annex IV,Myocastor coypus,"Myocastor coypus (Molina, 1782)","Myocastor coypus (Molina, 1782)",Animalia,Chordata,Rodentia,Mammalia,Myocastoridae,Myocastor
25109,BXL-ORD-2012_Annex IV,Tamias sibiricus,"Tamias sibiricus (Laxmann, 1769)","Tamias sibiricus (Laxmann, 1769)",Animalia,Chordata,Rodentia,Mammalia,Sciuridae,Tamias
46187,BXL-ORD-2012_Annex IV,Chloephaga picta,"Chloephaga picta (Gmelin, 1789)","Chloephaga picta (Gmelin, 1789)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Chloephaga
46268,BXL-ORD-2012_Annex IV,Carassius gibelio,"Carassius gibelio (Bloch, 1782)","Carassius gibelio (Bloch, 1782)",Animalia,Chordata,Cypriniformes,Actinopterygii,Cyprinidae,Carassius
46270,BXL-ORD-2012_Annex IV,Pimephales promelas,"Pimephales promelas Rafinesque, 1820","Pimephales promelas Rafinesque, 1820",Animalia,Chordata,Cypriniformes,Actinopterygii,Cyprinidae,Pimephales
50132,BXL-ORD-2012_Annex IV,Ailanthus altissima,Ailanthus altissima Swingle,Ailanthus altissima Swingle,Plantae,Tracheophyta,Sapindales,Magnoliopsida,Simaroubaceae,Ailanthus
50143,BXL-ORD-2012_Annex IV,Ambrosia artemisiifolia,Ambrosia artemisiifolia L.,Ambrosia artemisiifolia L.,Plantae,Tracheophyta,Asterales,Magnoliopsida,Asteraceae,Ambrosia
50325,BXL-ORD-2012_Annex IV,Cornus sericea,Cornus sericea L.,Cornus sericea L.,Plantae,Tracheophyta,Cornales,Magnoliopsida,Cornaceae,Cornus
50337,BXL-ORD-2012_Annex IV,Cotoneaster horizontalis,Cotoneaster horizontalis Decne.,Cotoneaster horizontalis Decne.,Plantae,Tracheophyta,Rosales,Magnoliopsida,Rosaceae,Cotoneaster
50387,BXL-ORD-2012_Annex IV,Duchesnea indica,Duchesnea indica (Andr.) Focke,Potentilla indica (Andrews) T.Wolf,Plantae,Tracheophyta,Rosales,Magnoliopsida,Rosaceae,Potentilla
50640,BXL-ORD-2012_Annex IV,Myiopsitta monachus,"Myiopsitta monachus (Boddaert, 1783)","Myiopsitta monachus (Boddaert, 1783)",Animalia,Chordata,Psittaciformes,Aves,Psittacidae,Myiopsitta
50644,BXL-ORD-2012_Annex IV,Myriophyllum aquaticum,Myriophyllum aquaticum Verdc.,Myriophyllum aquaticum Verdc.,Plantae,Tracheophyta,Saxifragales,Magnoliopsida,Haloragaceae,Myriophyllum
50709,BXL-ORD-2012_Annex IV,Pelophylax ridibundus,"Pelophylax ridibundus (Pallas, 1771)","Pelophylax ridibundus (Pallas, 1771)",Animalia,Chordata,Anura,Amphibia,Ranidae,Pelophylax
50780,BXL-ORD-2012_Annex IV,Prunus laurocerasus,Prunus laurocerasus L.,Prunus laurocerasus L.,Plantae,Tracheophyta,Rosales,Magnoliopsida,Rosaceae,Prunus
50787,BXL-ORD-2012_Annex IV,Psittacula eupatria,"Psittacula eupatria (Linnaeus, 1766)","Psittacula eupatria (Linnaeus, 1766)",Animalia,Chordata,Psittaciformes,Aves,Psittacidae,Psittacula
50818,BXL-ORD-2012_Annex IV,Rhus typhina,Rhus typhina L.,Rhus typhina L.,Plantae,Tracheophyta,Sapindales,Magnoliopsida,Anacardiaceae,Rhus
50897,BXL-ORD-2012_Annex IV,Symphyotrichum novi-belgii,Symphyotrichum novi-belgii (L.) G.L.Nesom,Symphyotrichum novi-belgii (L.) G.L.Nesom,Plantae,Tracheophyta,Asterales,Magnoliopsida,Asteraceae,Symphyotrichum
50969,BXL-ORD-2012_Annex IV,Echinocystis lobata,Echinocystis lobata Torr. & A.Gray,Echinocystis lobata Torr. & A.Gray,Plantae,Tracheophyta,Cucurbitales,Magnoliopsida,Cucurbitaceae,Echinocystis
50972,BXL-ORD-2012_Annex IV,Egeria densa,Egeria densa Planch.,Egeria densa Planch.,Plantae,Tracheophyta,Alismatales,Liliopsida,Hydrocharitaceae,Egeria
50974,BXL-ORD-2012_Annex IV,Lagarosiphon major,Lagarosiphon major (Ridl.) Moss,Lagarosiphon major (Ridl.) Moss,Plantae,Tracheophyta,Alismatales,Liliopsida,Hydrocharitaceae,Lagarosiphon
50975,BXL-ORD-2012_Annex IV,Ludwigia peploides,Ludwigia peploides (Kunth) P.H.Raven,Ludwigia peploides (Kunth) P.H.Raven,Plantae,Tracheophyta,Myrtales,Magnoliopsida,Onagraceae,Ludwigia
1425,EUR-CON-BER_Annex I,Apium repens,Apium repens (Jacq.) Lag.,Helosciadium repens W.D.J.Koch,Plantae,Tracheophyta,Apiales,Magnoliopsida,Apiaceae,Helosciadium
1607,EUR-CON-BER_Annex I,Liparis loeselii,Liparis loeselii (L.) Rich.,Liparis loeselii (L.) Rich.,Plantae,Tracheophyta,Asparagales,Liliopsida,Orchidaceae,Liparis
1616,EUR-CON-BER_Annex I,Luronium natans,Luronium natans Raf.,Luronium natans Raf.,Plantae,Tracheophyta,Alismatales,Liliopsida,Alismataceae,Luronium
1707,EUR-CON-BER_Annex I,Sisymbrium supinum,Sisymbrium supinum L.,Erucastrum supinum (L.) Al-Shehbaz & Warwick,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Brassicaceae,Erucastrum
1713,EUR-CON-BER_Annex I,Spiranthes aestivalis,Spiranthes aestivalis Rich.,Spiranthes aestivalis Rich.,Plantae,Tracheophyta,Asparagales,Liliopsida,Orchidaceae,Spiranthes
1745,EUR-CON-BER_Annex I,Zostera marina,Zostera marina L.,Zostera marina L.,Plantae,Tracheophyta,Alismatales,Liliopsida,Zosteraceae,Zostera
2690,EUR-CON-BER_Annex I,Salvinia natans,Salvinia natans (L.) All.,Salvinia natans (L.) All.,Plantae,Tracheophyta,Salviniales,Polypodiopsida,Salviniaceae,Salvinia
3931,EUR-CON-BER_Annex I,Orthotrichum rogeri,"Orthotrichum rogeri Bridel, 1812","Orthotrichum rogeri Bridel, 1812",Plantae,Bryophyta,Orthotrichales,Bryopsida,Orthotrichaceae,Orthotrichum
21202,EUR-CON-BER_Annex I,Botrychium matricariifolium,Botrychium matricariifolium (Döll) A.Br. ex Koch,Botrychium matricariifolium (Döll) A.Br. ex Koch,Plantae,Tracheophyta,Ophioglossales,Psilotopsida,Ophioglossaceae,Botrychium
21477,EUR-CON-BER_Annex I,Saxifraga hirculus,Saxifraga hirculus L.,Saxifraga hirculus L.,Plantae,Tracheophyta,Saxifragales,Magnoliopsida,Saxifragaceae,Saxifraga
852,EUR-CON-BER_Annex II,Natrix natrix helvetica,"Natrix natrix helvetica (Lacépède, 1789)","Natrix natrix helvetica (Lacépède, 1789)",Animalia,Chordata,Squamata,Reptilia,Natricidae,Natrix
853,EUR-CON-BER_Annex II,Salamandra salamandra terrestris,"Salamandra salamandra terrestris Lacépède, 1788","Salamandra salamandra terrestris Lacépède, 1788",Animalia,Chordata,Caudata,Amphibia,Salamandridae,Salamandra
869,EUR-CON-BER_Annex II,Turdus naumanni eunomus,"Turdus naumanni eunomus Temminck, 1831","Turdus eunomus Temminck, 1831",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Turdus
870,EUR-CON-BER_Annex II,Turdus ruficollis atrogularis,"Turdus ruficollis atrogularis Jarocki, 1819","Turdus atrogularis Jarocki, 1819",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Turdus
1007,EUR-CON-BER_Annex II,Trachemys scripta elegans,"Trachemys scripta elegans (Wied, 1838)","Trachemys scripta elegans (Wied, 1838)",Animalia,Chordata,Testudines,Reptilia,Emydidae,Trachemys
1184,EUR-CON-BER_Annex II,Branta hutchinsii hutchinsii,Branta hutchinsii hutchinsii,Branta hutchinsii hutchinsii,Animalia,Chordata,Anseriformes,Aves,Anatidae,Branta
1322,EUR-CON-BER_Annex II,Alytes obstetricans,"Alytes obstetricans (Laurenti, 1768)","Alytes obstetricans (Laurenti, 1768)",Animalia,Chordata,Anura,Amphibia,Alytidae,Alytes
1323,EUR-CON-BER_Annex II,Bombina variegata,"Bombina variegata (Linnaeus, 1758)","Bombina variegata (Linnaeus, 1758)",Animalia,Chordata,Anura,Amphibia,Bombinatoridae,Bombina
1324,EUR-CON-BER_Annex II,Bufo bufo,"Bufo bufo (Linnaeus, 1758)","Bufo bufo (Linnaeus, 1758)",Animalia,Chordata,Anura,Amphibia,Bufonidae,Bufo
1325,EUR-CON-BER_Annex II,Bufo calamita,"Bufo calamita Laurenti, 1768","Epidalea calamita (Laurenti, 1768)",Animalia,Chordata,Anura,Amphibia,Bufonidae,Epidalea
1326,EUR-CON-BER_Annex II,Hyla arborea,"Hyla arborea (Linnaeus, 1758)","Hyla arborea (Linnaeus, 1758)",Animalia,Chordata,Anura,Amphibia,Hylidae,Hyla
1327,EUR-CON-BER_Annex II,Pelobates fuscus,"Pelobates fuscus (Laurenti, 1768)","Pelobates fuscus (Laurenti, 1768)",Animalia,Chordata,Anura,Amphibia,Pelobatidae,Pelobates
1328,EUR-CON-BER_Annex II,Rana arvalis,"Rana arvalis Nilsson, 1842","Rana arvalis Nilsson, 1842",Animalia,Chordata,Anura,Amphibia,Ranidae,Rana
1329,EUR-CON-BER_Annex II,Rana esculenta,,,,,,,,
1330,EUR-CON-BER_Annex II,Rana lessonae,"Rana lessonae Camerano, 1882","Pelophylax lessonae (Camerano, 1882)",Animalia,Chordata,Anura,Amphibia,Ranidae,Pelophylax
1331,EUR-CON-BER_Annex II,Rana ridibunda,"Rana ridibunda Pallas, 1771","Pelophylax ridibundus (Pallas, 1771)",Animalia,Chordata,Anura,Amphibia,Ranidae,Pelophylax
1332,EUR-CON-BER_Annex II,Rana temporaria,"Rana temporaria Linnaeus, 1758","Rana temporaria Linnaeus, 1758",Animalia,Chordata,Anura,Amphibia,Ranidae,Rana
1333,EUR-CON-BER_Annex II,Triturus alpestris,"Triturus alpestris (Laurenti, 1768)","Ichthyosaura alpestris (Laurenti, 1768)",Animalia,Chordata,Caudata,Amphibia,Salamandridae,Ichthyosaura
1334,EUR-CON-BER_Annex II,Triturus cristatus,"Triturus cristatus (Laurenti, 1768)","Triturus cristatus (Laurenti, 1768)",Animalia,Chordata,Caudata,Amphibia,Salamandridae,Triturus
1335,EUR-CON-BER_Annex II,Triturus helveticus,"Triturus helveticus (Razoumovsky, 1789)","Lissotriton helveticus (Razoumovsky, 1789)",Animalia,Chordata,Caudata,Amphibia,Salamandridae,Lissotriton
1336,EUR-CON-BER_Annex II,Triturus vulgaris,"Triturus vulgaris (Linnaeus, 1758)","Lissotriton vulgaris (Linnaeus, 1758)",Animalia,Chordata,Caudata,Amphibia,Salamandridae,Lissotriton
1337,EUR-CON-BER_Annex II,Lepidochelys kempii,"Lepidochelys kempii Garman, 1880","Lepidochelys kempii Garman, 1880",Animalia,Chordata,Testudines,Reptilia,Cheloniidae,Lepidochelys
1338,EUR-CON-BER_Annex II,Vipera berus,"Vipera berus (Linnaeus, 1758)","Vipera berus (Linnaeus, 1758)",Animalia,Chordata,Squamata,Reptilia,Viperidae,Vipera
1339,EUR-CON-BER_Annex II,Anguis fragilis,"Anguis fragilis Linnaeus, 1758","Anguis fragilis Linnaeus, 1758",Animalia,Chordata,Squamata,Reptilia,Anguidae,Anguis
1341,EUR-CON-BER_Annex II,Chelonia mydas,"Chelonia mydas (Linnaeus, 1758)","Chelonia mydas (Linnaeus, 1758)",Animalia,Chordata,Testudines,Reptilia,Cheloniidae,Chelonia
1342,EUR-CON-BER_Annex II,Coronella austriaca,"Coronella austriaca Laurenti, 1768","Coronella austriaca Laurenti, 1768",Animalia,Chordata,Squamata,Reptilia,Colubridae,Coronella
1344,EUR-CON-BER_Annex II,Lacerta agilis,"Lacerta agilis Linnaeus, 1758","Lacerta agilis Linnaeus, 1758",Animalia,Chordata,Squamata,Reptilia,Lacertidae,Lacerta
1366,EUR-CON-BER_Annex II,Coregonus albula,"Coregonus albula (Linnaeus, 1758)","Coregonus albula (Linnaeus, 1758)",Animalia,Chordata,Salmoniformes,Actinopterygii,Salmonidae,Coregonus
1377,EUR-CON-BER_Annex II,Hippocampus ramulosus,"Hippocampus ramulosus Leach, 1814","Hippocampus guttulatus Cuvier, 1829",Animalia,Chordata,Syngnathiformes,Actinopterygii,Syngnathidae,Hippocampus
1832,EUR-CON-BER_Annex II,Aeshna viridis,"Aeshna viridis Eversmann, 1836","Aeshna viridis Eversmann, 1836",Animalia,Arthropoda,Odonata,Insecta,Aeshnidae,Aeshna
1839,EUR-CON-BER_Annex II,Coenagrion mercuriale,"Coenagrion mercuriale Charpentier, 1840","Coenagrion mercuriale Charpentier, 1840",Animalia,Arthropoda,Odonata,Insecta,Coenagrionidae,Coenagrion
1846,EUR-CON-BER_Annex II,Leucorrhinia albifrons,"Leucorrhinia albifrons Burmeister, 1839","Leucorrhinia albifrons Burmeister, 1839",Animalia,Arthropoda,Odonata,Insecta,Libellulidae,Leucorrhinia
1847,EUR-CON-BER_Annex II,Leucorrhinia caudalis,"Leucorrhinia caudalis Charpentier, 1840","Leucorrhinia caudalis Charpentier, 1840",Animalia,Arthropoda,Odonata,Insecta,Libellulidae,Leucorrhinia
1849,EUR-CON-BER_Annex II,Leucorrhinia pectoralis,"Leucorrhinia pectoralis Charpentier, 1825","Leucorrhinia pectoralis Charpentier, 1825",Animalia,Arthropoda,Odonata,Insecta,Libellulidae,Leucorrhinia
1855,EUR-CON-BER_Annex II,Ophiogomphus cecilia,"Ophiogomphus cecilia Fourcroy, 1785","Ophiogomphus cecilia Fourcroy, 1785",Animalia,Arthropoda,Odonata,Insecta,Gomphidae,Ophiogomphus
1859,EUR-CON-BER_Annex II,Oxygastra curtisii,"Oxygastra curtisii Dale, 1834","Oxygastra curtisii Dale, 1834",Animalia,Arthropoda,Odonata,Insecta,Corduliidae,Oxygastra
1999,EUR-CON-BER_Annex II,Maculinea nausithous,"Maculinea nausithous (Bergsträsser, 1779)","Phengaris nausithous (Bergstrasser, 1779)",Animalia,Arthropoda,Lepidoptera,Insecta,Lycaenidae,Phengaris
2003,EUR-CON-BER_Annex II,Circus macrourus,"Circus macrourus (S.G.Gmelin, 1770)","Circus macrourus (S.G.Gmelin, 1770)",Animalia,Chordata,Accipitriformes,Aves,Accipitridae,Circus
2010,EUR-CON-BER_Annex II,Parnassius apollo,"Parnassius apollo (Linnaeus, 1758)","Parnassius apollo (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Insecta,Papilionidae,Parnassius
2015,EUR-CON-BER_Annex II,Lopinga achine,"Lopinga achine (Scopoli, 1763)","Lopinga achine (Scopoli, 1763)",Animalia,Arthropoda,Lepidoptera,Insecta,Nymphalidae,Lopinga
2030,EUR-CON-BER_Annex II,Dendroica coronata,"Dendroica coronata (Linnaeus, 1766)","Setophaga coronata (Linnaeus, 1766)",Animalia,Chordata,Passeriformes,Aves,Parulidae,Setophaga
2032,EUR-CON-BER_Annex II,Egretta garzetta,"Egretta garzetta (Linnaeus, 1766)","Egretta garzetta (Linnaeus, 1766)",Animalia,Chordata,Pelecaniformes,Aves,Ardeidae,Egretta
2033,EUR-CON-BER_Annex II,Elanus caeruleus,"Elanus caeruleus (Desfontaines, 1789)","Elanus caeruleus (Desfontaines, 1789)",Animalia,Chordata,Accipitriformes,Aves,Accipitridae,Elanus
2034,EUR-CON-BER_Annex II,Circaetus gallicus,"Circaetus gallicus (Gmelin, 1788)","Circaetus gallicus (Gmelin, 1788)",Animalia,Chordata,Accipitriformes,Aves,Accipitridae,Circaetus
2038,EUR-CON-BER_Annex II,Charadrius leschenaultii,"Charadrius leschenaultii Lesson, 1826","Charadrius leschenaultii Lesson, 1826",Animalia,Chordata,Charadriiformes,Aves,Charadriidae,Charadrius
2039,EUR-CON-BER_Annex II,Chlidonias leucopterus,"Chlidonias leucopterus (Temminck, 1815)","Chlidonias leucopterus (Temminck, 1815)",Animalia,Chordata,Charadriiformes,Aves,Laridae,Chlidonias
2040,EUR-CON-BER_Annex II,Ciconia ciconia,"Ciconia ciconia (Linnaeus, 1758)","Ciconia ciconia (Linnaeus, 1758)",Animalia,Chordata,Ciconiiformes,Aves,Ciconiidae,Ciconia
2041,EUR-CON-BER_Annex II,Corvus dauuricus,"Corvus dauuricus Pallas, 1776","Coloeus dauuricus (Pallas, 1776)",Animalia,Chordata,Passeriformes,Aves,Corvidae,Coloeus
2042,EUR-CON-BER_Annex II,Cinclus cinclus,"Cinclus cinclus (Linnaeus, 1758)","Cinclus cinclus (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Cinclidae,Cinclus
2043,EUR-CON-BER_Annex II,Emberiza leucocephalos,"Emberiza leucocephalos S.G.Gmelin, 1771","Emberiza leucocephalos S.G.Gmelin, 1771",Animalia,Chordata,Passeriformes,Aves,Emberizidae,Emberiza
2044,EUR-CON-BER_Annex II,Circus aeruginosus,"Circus aeruginosus (Linnaeus, 1758)","Circus aeruginosus (Linnaeus, 1758)",Animalia,Chordata,Accipitriformes,Aves,Accipitridae,Circus
2045,EUR-CON-BER_Annex II,Circus cyaneus,"Circus cyaneus (Linnaeus, 1766)","Circus cyaneus (Linnaeus, 1766)",Animalia,Chordata,Accipitriformes,Aves,Accipitridae,Circus
2046,EUR-CON-BER_Annex II,Circus pygargus,"Circus pygargus (Linnaeus, 1758)","Circus pygargus (Linnaeus, 1758)",Animalia,Chordata,Accipitriformes,Aves,Accipitridae,Circus
2047,EUR-CON-BER_Annex II,Cisticola juncidis,"Cisticola juncidis (Rafinesque, 1810)","Cisticola juncidis (Rafinesque, 1810)",Animalia,Chordata,Passeriformes,Aves,Cisticolidae,Cisticola
2048,EUR-CON-BER_Annex II,Clamator glandarius,"Clamator glandarius (Linnaeus, 1758)","Clamator glandarius (Linnaeus, 1758)",Animalia,Chordata,Cuculiformes,Aves,Cuculidae,Clamator
2049,EUR-CON-BER_Annex II,Clangula hyemalis,"Clangula hyemalis (Linnaeus, 1758)","Clangula hyemalis (Linnaeus, 1758)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Clangula
2050,EUR-CON-BER_Annex II,Coccothraustes coccothraustes,"Coccothraustes coccothraustes (Linnaeus, 1758)","Coccothraustes coccothraustes (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Fringillidae,Coccothraustes
2051,EUR-CON-BER_Annex II,Columba livia,"Columba livia Gmelin, 1789","Columba livia Gmelin, 1789",Animalia,Chordata,Columbiformes,Aves,Columbidae,Columba
2052,EUR-CON-BER_Annex II,Columba oenas,"Columba oenas Linnaeus, 1758","Columba oenas Linnaeus, 1758",Animalia,Chordata,Columbiformes,Aves,Columbidae,Columba
2054,EUR-CON-BER_Annex II,Corvus corax,"Corvus corax Linnaeus, 1758","Corvus corax Linnaeus, 1758",Animalia,Chordata,Passeriformes,Aves,Corvidae,Corvus
2055,EUR-CON-BER_Annex II,Ciconia nigra,"Ciconia nigra (Linnaeus, 1758)","Ciconia nigra (Linnaeus, 1758)",Animalia,Chordata,Ciconiiformes,Aves,Ciconiidae,Ciconia
2056,EUR-CON-BER_Annex II,Hippolais icterina,"Hippolais icterina (Vieillot, 1817)","Hippolais icterina (Vieillot, 1817)",Animalia,Chordata,Passeriformes,Aves,Acrocephalidae,Hippolais
2060,EUR-CON-BER_Annex II,Glareola nordmanni,"Glareola nordmanni Fischer von Waldheim, 1842","Glareola nordmanni Fischer von Waldheim, 1842",Animalia,Chordata,Charadriiformes,Aves,Glareolidae,Glareola
2061,EUR-CON-BER_Annex II,Glareola pratincola,"Glareola pratincola (Linnaeus, 1766)","Glareola pratincola (Linnaeus, 1766)",Animalia,Chordata,Charadriiformes,Aves,Glareolidae,Glareola
2064,EUR-CON-BER_Annex II,Gyps fulvus,"Gyps fulvus (Hablizl, 1783)","Gyps fulvus (Hablizl, 1783)",Animalia,Chordata,Accipitriformes,Aves,Accipitridae,Gyps
2068,EUR-CON-BER_Annex II,Haliaeetus albicilla,"Haliaeetus albicilla (Linnaeus, 1758)","Haliaeetus albicilla (Linnaeus, 1758)",Animalia,Chordata,Accipitriformes,Aves,Accipitridae,Haliaeetus
2069,EUR-CON-BER_Annex II,Hieraaetus fasciatus,"Hieraaetus fasciatus (Vieillot, 1822)","Aquila fasciata Vieillot, 1822",Animalia,Chordata,Accipitriformes,Aves,Accipitridae,Aquila
2070,EUR-CON-BER_Annex II,Emberiza citrinella,"Emberiza citrinella Linnaeus, 1758","Emberiza citrinella Linnaeus, 1758",Animalia,Chordata,Passeriformes,Aves,Emberizidae,Emberiza
2071,EUR-CON-BER_Annex II,Himantopus himantopus,"Himantopus himantopus (Linnaeus, 1758)","Himantopus himantopus (Linnaeus, 1758)",Animalia,Chordata,Charadriiformes,Aves,Recurvirostridae,Himantopus
2072,EUR-CON-BER_Annex II,Gallinula chloropus,"Gallinula chloropus (Linnaeus, 1758)","Gallinula chloropus (Linnaeus, 1758)",Animalia,Chordata,Gruiformes,Aves,Rallidae,Gallinula
2073,EUR-CON-BER_Annex II,Hippolais polyglotta,"Hippolais polyglotta (Vieillot, 1817)","Hippolais polyglotta (Vieillot, 1817)",Animalia,Chordata,Passeriformes,Aves,Acrocephalidae,Hippolais
2074,EUR-CON-BER_Annex II,Hirundapus caudacutus,"Hirundapus caudacutus (Latham, 1802)","Hirundapus caudacutus (Latham, 1802)",Animalia,Chordata,Apodiformes,Aves,Apodidae,Hirundapus
2077,EUR-CON-BER_Annex II,Histrionicus histrionicus,"Histrionicus histrionicus (Linnaeus, 1758)","Histrionicus histrionicus (Linnaeus, 1758)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Histrionicus
2079,EUR-CON-BER_Annex II,Icterus galbula,"Icterus galbula (Linnaeus, 1758)","Icterus galbula (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Icteridae,Icterus
2080,EUR-CON-BER_Annex II,Irania gutturalis,"Irania gutturalis (Guerin-Meneville, 1843)","Irania gutturalis (Guerin-Meneville, 1843)",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Irania
2081,EUR-CON-BER_Annex II,Ixobrychus minutus,"Ixobrychus minutus (Linnaeus, 1766)","Ixobrychus minutus (Linnaeus, 1766)",Animalia,Chordata,Pelecaniformes,Aves,Ardeidae,Ixobrychus
2086,EUR-CON-BER_Annex II,Ficedula albicollis,"Ficedula albicollis (Temminck, 1815)","Ficedula albicollis (Temminck, 1815)",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Ficedula
2087,EUR-CON-BER_Annex II,Ficedula hypoleuca,"Ficedula hypoleuca (Pallas, 1764)","Ficedula hypoleuca (Pallas, 1764)",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Ficedula
2089,EUR-CON-BER_Annex II,Ficedula parva,"Ficedula parva (Bechstein, 1792)","Ficedula parva (Bechstein, 1792)",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Ficedula
2091,EUR-CON-BER_Annex II,Fringilla coelebs,"Fringilla coelebs Linnaeus, 1758","Fringilla coelebs Linnaeus, 1758",Animalia,Chordata,Passeriformes,Aves,Fringillidae,Fringilla
2092,EUR-CON-BER_Annex II,Fringilla montifringilla,"Fringilla montifringilla Linnaeus, 1758","Fringilla montifringilla Linnaeus, 1758",Animalia,Chordata,Passeriformes,Aves,Fringillidae,Fringilla
2093,EUR-CON-BER_Annex II,Fulica atra,"Fulica atra Linnaeus, 1758","Fulica atra Linnaeus, 1758",Animalia,Chordata,Gruiformes,Aves,Rallidae,Fulica
2095,EUR-CON-BER_Annex II,Galerida cristata,"Galerida cristata (Linnaeus, 1758)","Galerida cristata (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Alaudidae,Galerida
2096,EUR-CON-BER_Annex II,Gallinago gallinago,"Gallinago gallinago (Linnaeus, 1758)","Gallinago gallinago (Linnaeus, 1758)",Animalia,Chordata,Charadriiformes,Aves,Scolopacidae,Gallinago
2097,EUR-CON-BER_Annex II,Gallinago media,"Gallinago media (Latham, 1787)","Capella media (Latham, 1787)",Animalia,Chordata,Charadriiformes,Aves,Scolopacidae,Capella
2098,EUR-CON-BER_Annex II,Emberiza hortulana,"Emberiza hortulana Linnaeus, 1758","Emberiza hortulana Linnaeus, 1758",Animalia,Chordata,Passeriformes,Aves,Emberizidae,Emberiza
2100,EUR-CON-BER_Annex II,Charadrius dubius,"Charadrius dubius Scopoli, 1786","Charadrius dubius Scopoli, 1786",Animalia,Chordata,Charadriiformes,Aves,Charadriidae,Charadrius
2101,EUR-CON-BER_Annex II,Buteo lagopus,"Buteo lagopus (Pontoppidan, 1763)","Buteo lagopus (Pontoppidan, 1763)",Animalia,Chordata,Accipitriformes,Aves,Accipitridae,Buteo
2102,EUR-CON-BER_Annex II,Buteo rufinus,"Buteo rufinus (Cretzschmar, 1829)","Buteo rufinus (Cretzschmar, 1829)",Animalia,Chordata,Accipitriformes,Aves,Accipitridae,Buteo
2103,EUR-CON-BER_Annex II,Calandrella brachydactyla,"Calandrella brachydactyla (Leisler, 1814)","Calandrella brachydactyla (Leisler, 1814)",Animalia,Chordata,Passeriformes,Aves,Alaudidae,Calandrella
2104,EUR-CON-BER_Annex II,Calcarius lapponicus,"Calcarius lapponicus (Linnaeus, 1758)","Calcarius lapponicus (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Calcariidae,Calcarius
2105,EUR-CON-BER_Annex II,Calidris acuminata,"Calidris acuminata (Horsfield, 1821)","Calidris acuminata (Horsfield, 1821)",Animalia,Chordata,Charadriiformes,Aves,Scolopacidae,Calidris
2108,EUR-CON-BER_Annex II,Calidris bairdii,"Calidris bairdii (Coues, 1861)","Calidris bairdii (Coues, 1861)",Animalia,Chordata,Charadriiformes,Aves,Scolopacidae,Calidris
2111,EUR-CON-BER_Annex II,Calidris fuscicollis,"Calidris fuscicollis (Vieillot, 1819)","Calidris fuscicollis (Vieillot, 1819)",Animalia,Chordata,Charadriiformes,Aves,Scolopacidae,Calidris
